best -> result= 0.143953083201514, beta= 0.215173559921072, alphaa= 0.241844960130674, topk=59
best = 0.1439530832015146
topK,alpha,beta,result
37.0,0.2105472676239443,0.201001274560731,0.14174652484116745
72.0,0.29663842436527293,0.20504545736635757,0.14200607283048347
16.0,0.23789325674716735,0.17742485302846986,0.13820149442819538
50.0,0.029750236182779055,0.21625638575983594,0.14128562625165178
59.0,0.26878435738075196,0.19390292946871043,0.14290137768856917
68.0,0.002745072263324877,0.2122961670976136,0.14002420935449258
47.0,0.2185035315621448,0.07054059540501306,0.13993119107837468
286.0,0.24771041638347333,0.20177572658628548,0.1327062890263137
174.0,0.28610115406991327,0.2292805231994265,0.13893817784292692
58.0,0.19530834618255394,0.16867820604630654,0.14219381009910836
75.0,0.3447511858352153,0.09613436758730565,0.1418991795533018
64.0,0.31622862951131153,0.18523940102351996,0.14223924163829993
54.0,0.22955233869425612,0.22100054162507157,0.14332661766042057
40.0,0.2203852363889457,0.22133716649153765,0.14147990214323675
30.0,0.20062608840790971,0.2237722214213188,0.14185130191874057
51.0,0.2368616989360337,0.3779309696256821,0.13833563153688927
70.0,0.1834168638450504,0.23357150495489504,0.14208265849743384
45.0,0.22412852015518667,0.19404443833507218,0.1414819683680676
62.0,0.7472602136666863,0.20661039082084398,0.13752831874830712
77.0,0.24715215642166893,0.15915424205191966,0.14279201461867091
53.0,0.6867169065593121,0.21889786720923635,0.1387713156229964
65.0,0.20104743295877323,0.3063530739175432,0.1424499878295963
83.0,0.2794209628207076,0.23905971343111598,0.14193251649654348
56.0,0.22712747401395963,0.22953873280591303,0.14352062379696048
71.0,0.23435866588757376,0.21357984277901343,0.1426974790738681
60.0,0.3613010434340151,0.20454562056225659,0.14284588130190926
44.0,0.534347243631079,0.22790014913912554,0.14171983442276653
67.0,0.2614174762293749,0.19057536412500722,0.14334040809034923
74.0,0.8199852004440094,0.17105838304958615,0.1348743977266906
80.0,0.26066997743255116,0.1843849721647026,0.1427329343733768
66.0,0.29539604435094413,0.19310417983038478,0.14331165719588168
87.0,0.32398628459812606,0.15385953685993775,0.14233466612700338
68.0,0.2691763329685911,0.4279583574323135,0.13468705046026558
55.0,0.2519542195744691,0.17685407480468301,0.142756456965331
75.0,0.3866664251340966,0.3411908538557216,0.14137615394086134
62.0,0.28701366590777805,0.22310278115116391,0.1432749565626395
49.0,0.30146388392345436,0.19802627970599487,0.14212138537752603
38.0,0.09650437913600385,0.35104678969955894,0.13948620920785568
59.0,0.2418449601306741,0.21517355992107234,0.1439530832015146
55.0,0.22421794696044908,0.2511095626044676,0.14221649585817156
68.0,0.2419677992164697,0.21731358765123052,0.1425700096015949
389.0,0.21557709430836325,0.23117056272013636,0.12630629665036977
49.0,0.2584199359834093,0.0031449175923128347,0.13583979573902397
57.0,0.9354071039323638,0.04265823226875648,0.12372635036777446
41.0,0.18047959353299345,0.21330009993202048,0.1407370100931134
83.0,0.2363958326637731,0.10159790024620391,0.14100405265956067
260.0,0.21190314422067186,0.22856151208166492,0.1330488375954165
62.0,0.14826508669312846,0.24673532323978895,0.1414017755780381
73.0,0.9972661192232245,0.31510181528389325,0.12332051099984079
190.0,0.4857002234956087,0.4808732514854697,0.1287221567951376
55.0,0.5078173852806407,0.22104080753238908,0.14328467019070515
34.0,0.2663322763957441,0.20718165074627842,0.14198570810760075
