{'topK': 350, 'alpha': 0.2891690640441663, 'beta': 0.3346181958629198}
best -> 0.4591728122478471
topK,alpha,beta,result
441.0,0.3664177345449942,0.20076805679350762,0.45558534711023696
401.0,1.0069161583476207,1.127704931396534,0.0691415337806066
422.0,0.31973731048286386,1.291058600696946,0.039419182479703954
380.0,0.28012771268185466,0.3356477715517643,0.4577594524311757
345.0,0.38661980505111515,1.082945044668107,0.057706729044798684
411.0,0.18007256019819917,0.9908588810417736,0.06625059414045144
457.0,0.24163025281316775,0.1469206127732312,0.4511381282312769
369.0,1.308022572599101,0.7966162128270392,0.1831116162148816
391.0,0.9023522657260772,1.1753247829986317,0.06108121385706426
429.0,0.4555069579686574,0.30101799476520236,0.4564894818914923
318.0,0.33392988564284576,0.3820437045910295,0.45509431246144444
350.0,0.2947391312618057,1.7201783051836488,0.02559803900330161
403.0,0.6512708616762839,1.8923798942508574,0.0259469319333923
385.0,0.3535485177821158,0.4390115273364942,0.44657918592547247
439.0,0.259189723943722,0.2517614306743165,0.45701184197865624
367.0,1.5354077582628456,0.3390369813871796,0.3411936460506779
419.0,0.5117539655412288,0.28907689300483874,0.45498911619671023
286.0,0.2058445213939789,0.21684398017407175,0.451556678876625
997.0,0.4121720977453375,0.7450123691970357,0.24139398209631055
399.0,1.1117020283694445,0.6729174018745925,0.2904603749359604
455.0,0.12827427785719092,0.387057124463442,0.44593237624860743
341.0,0.30298245691976966,1.3865936786220059,0.0343596505363859
378.0,0.5939125164280697,0.0982066420432344,0.43291840672267123
419.0,0.3401860561607758,0.8114318743578847,0.16072674133881976
357.0,1.9720211997213015,0.3173991234379847,0.3013101012616316
393.0,0.9987437473362293,0.26857277036106847,0.41308362107334745
327.0,0.8676940745454917,0.360800414841568,0.42437339061815443
433.0,0.27105447264637206,1.2532583328317979,0.040634630746704904
404.0,0.3707975633503973,0.24530942907447156,0.45688169545166457
377.0,0.0625436706830525,0.16926640172564922,0.4473385068697778
462.0,0.4915042436703275,1.6338330336377593,0.02988915754399107
303.0,1.2008082464237813,0.9697082874910854,0.10535927345032056
415.0,0.3129826621486188,0.3056253969254007,0.45848333801890934
415.0,0.8482341489221725,0.2930888723749014,0.43049571005721227
444.0,0.2394807843859797,0.21327859144291095,0.4559086364978922
432.0,0.3119696987609882,0.537126744933681,0.42018822550275997
472.0,0.1721367768413834,0.46982664236265914,0.43288123142401014
411.0,1.0913417324298922,0.4098196157094822,0.39378554282187034
393.0,0.41920286898563075,1.3234431168739893,0.03904511199468296
420.0,0.704364176886149,0.33908467165805245,0.4433355480666757
452.0,0.9528816808228958,0.2740595540793817,0.4216919640525467
400.0,0.2731058711830856,1.1639091402858064,0.04642500614167326
12.0,0.2249653725617105,0.35627744839678177,0.31591802137130176
671.0,1.1599407357626692,1.984510772165779,0.029797212439065766
429.0,0.5593620911259095,0.3092507152839152,0.4527003415661972
378.0,0.3709268576635439,1.3856938088945214,0.035759076990426165
413.0,0.3163957911113562,0.8485274017849649,0.13247213939870947
443.0,0.28540960737681836,0.23772896948418393,0.45616721022674916
389.0,0.3450400622146885,0.8279645735877472,0.14818261452530446
363.0,1.7056979197386335,0.19428999605931935,0.336116488586247
414.0,0.24810335902861846,0.9411098632251464,0.08426642177460231
