{'topK': 66, 'alpha': 0.30077950803045783, 'beta': 0.22779750090858622}
best = 0.1460532864046517
topK,alpha,beta,result
61.0,0.28936327261560707,0.2254438096559661,0.14414436961600843
68.0,0.2993571459172099,0.21581560371649258,0.14480530633973412
65.0,0.16001028807574605,0.31427853865091615,0.14207075751813553
63.0,0.27013153479415686,0.23075457451028442,0.14524189777905988
70.0,0.28610187999250736,0.2908453808775489,0.14296613188231466
67.0,0.3092786099248882,0.17883778068482406,0.14288839039860637
72.0,0.48165152685310525,0.22012877276220963,0.14470317489273787
65.0,0.3044290098559015,0.23683784613570733,0.14556252599433975
61.0,0.41625621266351054,0.22516884347074037,0.1443413490616164
55.0,0.5981691605249668,0.20883736736955255,0.1419398615427124
69.0,0.27497137554921824,0.23154901740104555,0.14481965148493264
63.0,0.2917623045634734,0.24122583278640625,0.14560925986638568
66.0,0.33523577937883886,0.19486997816898607,0.1433532396238918
59.0,0.30567800340402634,0.2358741576641938,0.14467802962860588
68.0,0.32483953846506675,0.34455011394794005,0.14077193446589273
63.0,0.2929958447843385,0.22806295548292574,0.14497121572450006
65.0,0.17718692684160123,0.10070857997708586,0.14116046030985333
72.0,0.24633873907372678,0.24636544393164672,0.1442492050940346
113.0,0.3155182459665133,0.22336583592642725,0.1427012771161456
67.0,0.2811998547383441,0.23251150071194263,0.14509894709066498
70.0,0.30072741042701434,0.2780697427713922,0.1436376850941536
61.0,0.31037366888894036,0.2394551553930883,0.14501617715413906
64.0,0.33119735737763,0.2181903962626653,0.14483268380721034
67.0,0.3207923839005639,0.16880657291962028,0.14274434633344227
65.0,0.3413631242785084,0.16099362697304065,0.1434638185292535
69.0,0.29669611710621313,0.22766511948535964,0.14517469397295846
63.0,0.4561025662383386,0.21335060927216434,0.14388472240055378
59.0,0.3080122153984896,0.23478872041935867,0.14458683090447963
73.0,0.2628314775755958,0.22298771564937597,0.14514729993881587
66.0,0.29034055047464097,0.3216104736939347,0.14221775629857963
62.0,0.3246896018806412,0.11579605147969167,0.14190047877476425
68.0,0.40165745971922495,0.19174275246864234,0.1434083980650097
70.0,0.30217570069884897,0.2690465230013851,0.14377840687271098
65.0,0.2846563905486628,0.22942434667626296,0.14578272637733955
64.0,0.43871507121537895,0.24092795510533346,0.1443948990975357
61.0,0.2732952460421391,0.2456791479446712,0.1453413106078844
63.0,0.3127254834776504,0.23395716756895782,0.145082255775759
57.0,0.332946335890856,0.2622650600954916,0.14420454773096886
67.0,0.2829870621267008,0.23065022976495167,0.14516730571269837
65.0,0.3183653457591917,0.23823474737697878,0.14543878367495888
60.0,0.299543409564691,0.2826731705334161,0.14431053868920427
71.0,0.3114755772314932,0.21938201969940924,0.14522035488796825
68.0,0.34113958138232875,0.2243117839719822,0.1451859643765867
64.0,0.2793158441719646,0.23152607902646516,0.14570026208415426
62.0,0.2529551917853019,0.25278248315613344,0.14504423883770523
64.0,0.27648096790599996,0.2343026149175917,0.14540296655690568
65.0,0.26835298446525335,0.23907057700324832,0.14549051053103434
58.0,0.2594887900834528,0.23193031015851304,0.14407247181388283
61.0,0.1968032280918846,0.22919429256209722,0.1427666538510992
95.0,0.40879567921009585,0.3049208425707986,0.14216247429765388
66.0,0.28251944475371027,0.24394087855947977,0.1449336591813583
63.0,0.2728396134512336,0.23829550173022693,0.1453168542297144
67.0,0.29161293351157025,0.2859674383632922,0.14379224417174033
