UserWise, 6 groups. Version 15 of notebook. Best of leaderboard up to now (06 02 02) is 0.07859379381621226 on val, 0.09847160817320726 on test.
Submission scored 0,14072 :(
Trial,SLIM_w_group_0,RP3b_w_group_0,ItemKNN_w_group_0,SLIM_w_group_1,RP3b_w_group_1,ItemKNN_w_group_1,SLIM_w_group_2,RP3b_w_group_2,ItemKNN_w_group_2,SLIM_w_group_3,RP3b_w_group_3,ItemKNN_w_group_3,SLIM_w_group_4,RP3b_w_group_4,ItemKNN_w_group_4,SLIM_w_group_5,RP3b_w_group_5,ItemKNN_w_group_5,Accuracy_val,Accuracy_test
147,0.1152928671150041,0.4023493210555878,0.4823578118294081,0.6454122623578851,0.33356438636369934,0.021023351278415467,0.58307262717385,0.1559629410384069,0.26096443178774303,0.6678430260131579,0.14379040441252028,0.18836656957432188,0.3428511922781156,0.3524160332630575,0.30473277445882696,0.4982924992393393,0.17325567003126038,0.3284518307294004,0.07847832249710655,0.09745340482074188
148,0.05078217597480109,0.41954235194723044,0.5296754720779686,0.6144781740927396,0.3851831288684697,0.0003386970387905589,0.5510460083078949,0.17807179054719702,0.2708822011449081,0.5459390496658025,0.19492070033920822,0.2591402499949892,0.3130975314611803,0.37576931429630694,0.3111331542425128,0.455345717627451,0.26826588335336016,0.27638839901918877,0.07853052542073288,0.09772134545421163
149,0.06055462094097849,0.4754921531353368,0.46395322592368476,0.6681911656327484,0.3179106052970832,0.013898229070168468,0.8086971788956312,0.0753995453679847,0.11590327573638397,0.616244442278045,0.18796331686145545,0.1957922408604995,0.3985910114779301,0.31815684885657197,0.28325213966549795,0.4851484659855516,0.20808067584603493,0.30677085816841343,0.07820752607549396,0.09737581503056157
150,0.07390114980148506,0.4029408993630662,0.5231579508354488,0.6543583012398165,0.3083397847208159,0.037301914039367653,0.5695463911136202,0.19065467947142603,0.23979892941495384,0.6654350741053334,0.15415987378040202,0.18040505211426452,0.3979193229053052,0.3123835056435396,0.2896971714511552,0.5246779475828238,0.1970241629058363,0.2782978895113398,0.0785591741013169,0.09768431003423969
151,0.04027792859785394,0.41477976124587423,0.5449423101562718,0.6470775320711671,0.31431286815993187,0.038609599768900896,0.5462716943710996,0.17724598720297585,0.27648231842592447,0.6747887428126559,0.13761715539770844,0.18759410178963581,0.40546131308475136,0.3103907144302188,0.2841479724850297,0.5226196729598405,0.2010707574664978,0.2763095695736616,0.07861629853115741,0.09769672533614641
152,0.040719616696963855,0.3546058062593803,0.6046745770436558,0.6169213821167318,0.3616093590531811,0.021469258830087115,0.6283775850856178,0.16088455023488485,0.21073786467949734,0.6571163777005365,0.1555686867609775,0.18731493553848588,0.3247211114181002,0.41141726476971546,0.26386162381218453,0.5181912102218794,0.19333007156247659,0.28847871821564397,0.07850052204383345,0.09741843987956783
153,0.0645041069550203,0.40701666386356666,0.528479229181413,0.646342769381668,0.32541007680387857,0.028247153814453408,0.5907003918016053,0.17052874145039595,0.23877086674799877,0.5980306306174833,0.1797900000178206,0.2221793693646961,0.39631926965282505,0.33263130329436075,0.2710494270528143,0.5261919982380533,0.18986652246581012,0.28394147929613645,0.07863059735819584,0.09784762247839043
154,0.036498481438310665,0.3686940101037171,0.5948075084579723,0.6624105782906113,0.3285226990885506,0.009066722620838063,0.5754999081705476,0.16649358941900905,0.25800650241044326,0.5615612992073853,0.17478840519127825,0.2636502956013365,0.4806324629496113,0.29242112290697764,0.22694641414341107,0.5379228994313239,0.12512636073182729,0.3369507398368488,0.07839471340353044,0.09786198121455775
155,0.06249690106452666,0.41249765991281623,0.5250054390226571,0.5602246582681902,0.40284947936664367,0.03692586236516611,0.555120032913036,0.1737331414398324,0.2711468256471317,0.6980371523630485,0.1303984713470651,0.1715643762898865,0.3776242074404065,0.3380421931632967,0.2843335993962968,0.5342434449720085,0.20067966946270147,0.26507688556529,0.0787097171850833,0.09768871063926
156,0.06321806110851932,0.40668285426126266,0.5300990846302179,0.577962495405915,0.3851425983433127,0.0368949062507722,0.566709304796049,0.16507423994947878,0.2682164552544723,0.7041592213769868,0.11490278375910483,0.1809379948639083,0.36585736490297244,0.34309773190293663,0.2910449031940909,0.6261930855186052,0.18290134919991666,0.19090556528147828,0.07861872144908506,0.09762914564613011
157,0.064157459769129,0.40991520007611426,0.5259273401547567,0.5762590673248742,0.40607800734974153,0.017662925325384226,0.5409578185599201,0.16823481100543664,0.29080737043464316,0.6121873836033465,0.15014872195172793,0.2376638944449256,0.363272994182947,0.34370239602891933,0.29302460978813366,0.5760434497327617,0.2449239687159962,0.17903258155124216,0.07860083195680052,0.09779801508861945
158,0.03798737046042936,0.4412397979786907,0.5207728315608801,0.5532922546439532,0.4037819184406687,0.04292582691537813,0.465143128745416,0.2265431793770671,0.30831369187751684,0.7720777003342882,0.08581053899238313,0.14211176067332862,0.3027517663894495,0.3380709868970683,0.35917724671348217,0.5528589002023139,0.2019202586215694,0.24522084117611673,0.07849929488098072,0.0974098852308817
159,0.06545007424064504,0.42726394193694933,0.5072859838224055,0.6056364047424223,0.38818708541949964,0.006176509838077881,0.3419246748317522,0.2477861029195918,0.410289222248656,0.5463348971421235,0.15246506237596333,0.30120004048191334,0.4118215761479423,0.3036156227026858,0.2845628011493719,0.6527124366193591,0.15367288845672047,0.19361467492392037,0.07829308859748407,0.09760388611156755
160,0.04320970771658645,0.43605125721870497,0.5207390350647085,0.6037649956724574,0.3532452911319599,0.042989713195582625,0.5188858764322997,0.16352183167612008,0.3175922918915803,0.7167706278361501,0.13887244423280343,0.1443569279310465,0.3810542383951741,0.27687169187124144,0.34207406973358456,0.5520483446237753,0.20419476798067066,0.24375688739555407,0.0785474253951572,0.09772531633851392
161,0.04600731277756697,0.4038019934630502,0.5501906937593829,0.596054720891875,0.36643664759276867,0.03750863151535649,0.555424705514262,0.18128843330907496,0.26328686117666295,0.7001702245681445,0.12946180302209537,0.1703679724097602,0.39357534391297316,0.3280019081504249,0.27842274793660193,0.5918024011198131,0.19168016640971097,0.2165174324704759,0.07859463786896859,0.09770452100519285
162,0.04769023144755766,0.41359735939998005,0.5387124091524622,0.6119244537202759,0.3621927344068488,0.025882811872875416,0.5618648833396902,0.157574677520163,0.2805604391401468,0.5911333905245075,0.17802704317332627,0.2308395663021663,0.41110437752396334,0.3073113647115222,0.28158425776451457,0.49497659988587567,0.21062511827926939,0.294398281834855,0.07862478680472144,0.09780831875681811
163,0.052697889174819365,0.42425515829267535,0.5230469525325051,0.6071401046084851,0.3705544659994204,0.02230542939209435,0.5506993150040134,0.16210287274243723,0.2871978122535495,0.5931407483542596,0.1761040943949547,0.2307551572507856,0.3888426802033563,0.31047509120333694,0.3006822285933068,0.44518783302960296,0.23903819597984535,0.31577397099055177,0.0786583719226701,0.09770317673728761
164,0.04621458473119209,0.4200476105495092,0.5337378047192989,0.5834349904807663,0.3901368442061289,0.026428165313104834,0.5541839682965028,0.1643224863969484,0.28149354530654874,0.574541150783696,0.17090021122671356,0.25455863798959033,0.38680257450114125,0.31089799328263895,0.3022994322162198,0.44611149493323443,0.24108092131863035,0.3128075837481352,0.07869833072807199,0.09782052495900057
165,0.041009123013733925,0.42129850039228195,0.5376923765939841,0.5822859672999734,0.3915623877493975,0.026151644950629053,0.5537016168199488,0.16690428089917944,0.2793941022808718,0.5637088805873726,0.16891803946424733,0.26737307994838017,0.38216756167785715,0.30874077026290203,0.3090916680592409,0.4406060839533637,0.24147803823366948,0.31791587781296676,0.07868844270491425,0.09776043082581495
166,0.04160066117401394,0.42819893916126994,0.5302003996647161,0.6034007521597906,0.3732321040880677,0.02336714375214162,0.5276732388355304,0.1660403500163747,0.3062864111480949,0.48456733376820194,0.17909763608939022,0.33633503014240784,0.3877227808113046,0.30718617841359985,0.30509104077509547,0.4015470708971868,0.24344948259907637,0.35500344650373683,0.0785226879829475,0.09760154431482422
167,0.04631904940186801,0.4170362787817954,0.5366446718163367,0.5606321037708061,0.4033722670668403,0.03599562916235358,0.5364498929161029,0.18499176055767244,0.27855834652622463,0.5226566073738985,0.1992344034770203,0.2781089891490812,0.37494771463489907,0.34215101567076217,0.2829012696943387,0.4261530256336583,0.2562822020208752,0.3175647723454665,0.07865898014427818,0.09781218433567396
168,0.05724526718315149,0.39189810130094505,0.5508566315159034,0.5560710644301303,0.3844992845321493,0.05942965103772036,0.44995401660070744,0.2173120989804175,0.3327338844188752,0.511141496714923,0.2065984912713519,0.28226001201372497,0.37969593776263727,0.32266198022669246,0.2976420820106703,0.4138936022543711,0.2417661617562608,0.344340235989368,0.07852491352553308,0.09775361360771406
169,0.03430757600726959,0.3897151489712167,0.5759772750215137,0.5703267060669382,0.4286905249058752,0.0009827690271865498,0.5110698213763846,0.18616644331203172,0.30276373531158374,0.5345078275824731,0.2016009929895958,0.2638911794279312,0.37145200894533276,0.3539091031805704,0.27463888787409685,0.39716597235151735,0.27139833063878177,0.3314356970097008,0.07862480651672366,0.09764418051291487
170,0.036833090811491026,0.40990209846229175,0.5532648107262172,0.5486551267619296,0.42770073337854086,0.023644139859529414,0.47286735940286595,0.21387548630681488,0.31325715429031914,0.3303243706898767,0.27850182496882236,0.39117380434130095,0.364524493479889,0.31340581603844314,0.3220696904816678,0.45759502812579167,0.23090310343608778,0.3115018684381206,0.07833414046621753,0.09739851938307971
171,0.05087579558294538,0.4464838394391138,0.5026403649779408,0.5846614353440951,0.3818702335678019,0.033468331088102904,0.3195155473999914,0.2721099541567476,0.4083744984432611,0.6200693658987502,0.178544904477266,0.20138572962398385,0.37073313276257586,0.3636030004679968,0.2656638667694274,0.42417084195438687,0.23504871137830688,0.3407804466673062,0.07848986381110716,0.09746901198587617
172,0.043813806463404964,0.43974638894997875,0.5164398045866163,0.6094294435904272,0.3576904592199577,0.03288009718961517,0.5498929518038705,0.16813590474311702,0.2819711434530125,0.540848132723322,0.17628193921281404,0.2828699280638641,0.38204460080852426,0.3318924270973234,0.2860629720941522,0.40531388044361866,0.22760594608538257,0.36708017347099886,0.07858324943290745,0.09765959283367222
173,0.05710232417848015,0.39700652539884246,0.5458911504226773,0.5292698542353043,0.4179363900476763,0.05279375571701929,0.6270228509686233,0.14030241639208718,0.23267473263928948,0.649209612433886,0.16674944602081,0.18404094154530412,0.39172326343003483,0.32713632534807646,0.2811404112218887,0.4271836213452961,0.24718779701090554,0.3256285816437984,0.0786047204718744,0.09747892706426312
174,0.03446553847850048,0.4791561232332835,0.4863783382882161,0.5508506985320551,0.4126949440763665,0.03645435739157834,0.3487398089181379,0.20973945292245988,0.4415207381594022,0.8054390095024406,0.07925942570689881,0.11530156479066059,0.31771499561666233,0.3654547991135598,0.3168302052697779,0.4142693619497416,0.26844102747477167,0.31728961057548666,0.07837298499718533,0.09728036820802814
175,0.07736624184300475,0.4621813164166699,0.46045244174032546,0.5696655588466027,0.40667500852857935,0.02365943262481788,0.26727127122117533,0.300089219275204,0.4326395095036207,0.2763255961010203,0.29454809071153154,0.4291263131874481,0.3603833990901268,0.34435203609612713,0.2952645648137461,0.46346384607979846,0.21818568675153255,0.318350467168669,0.07813440285988923,0.09727492513175545
176,0.07525270328902708,0.4452438274948228,0.47950346921615017,0.6133522043109958,0.34107910913349887,0.045568686555505514,0.6424984880756957,0.13572180714218476,0.22177970478211947,0.5338195960950989,0.2440562592568452,0.2221241446480559,0.4457363957397466,0.32281512568113,0.2314484785791234,0.4674307833512782,0.2006099395707794,0.3319592770779425,0.07858619077113202,0.09769357549781466
177,0.12989263964408695,0.37412543321384334,0.4959819271420697,0.5407341147340979,0.4481416085686185,0.011124276697283404,0.5415305696568966,0.1570110851446121,0.30145834519849124,0.5855334979068336,0.17948201804168548,0.23498448405148092,0.4353702677209255,0.3245754121262559,0.24005432015281847,0.44075480134267997,0.28093590527874074,0.27830929337857935,0.0786052369599975,0.09789246829756361
178,0.0498159110365761,0.3727960305682221,0.5773880583952018,0.5193291933299111,0.45234525966893824,0.02832554700115064,0.5701741397520289,0.18801232776666627,0.24181353248130477,0.6536750619886318,0.1877327922721028,0.15859214573926547,0.38348907426839657,0.41416038541189143,0.2023505403197121,0.37527667174802093,0.20534695633323463,0.41937637191874433,0.07834134908817503,0.09729608847076321
179,0.05835474399596862,0.4049135436869404,0.5367317123170909,0.6519176005604906,0.30616423678514426,0.041918162654364974,0.16086009683128616,0.29824771366737163,0.5408921895013422,0.24603266289862097,0.34994279403018097,0.4040245430711981,0.32037965230586585,0.43302062082652043,0.24659972686761367,0.41481217700162,0.27441241316283377,0.31077540983554613,0.07771686715838545,0.09710962742619557
180,0.19931009225213125,0.4234794406350649,0.37721046711280376,0.6226042402741785,0.36124098024480583,0.01615477948101564,0.6855076780970191,0.13889115687136397,0.17560116503161696,0.36124361214703604,0.25502744222583806,0.3837289456271259,0.37284883177092276,0.35201613657084013,0.2751350316582372,0.5434011773083243,0.19573702996729037,0.2608617927243854,0.07814927754217017,0.0974552520453986
181,0.03301310320978037,0.3934008296438237,0.5735860671463959,0.5658387767944337,0.42289364051798595,0.011267582687580298,0.5010471383362672,0.1950541690254815,0.3038986926382512,0.5293169871605612,0.2029987500459993,0.2676842627934396,0.3660343557609998,0.3563964444958819,0.2775691997431184,0.39151214188173583,0.2737237645255506,0.33476409359271364,0.0785817654393855,0.09761141745519773
182,0.03823564429555386,0.436314326331885,0.5254500293725612,0.6453835192642582,0.35002416503104583,0.004592315704696021,0.34520488779615754,0.24090844606704334,0.4138866661367991,0.541475137570693,0.18610843113796083,0.2724164312913462,0.37270504960141554,0.3528824696136832,0.2744124807849014,0.4136543686617528,0.2555026559813245,0.3308429753569227,0.07848025770741039,0.09757469559738469
183,0.030587851523508562,0.39905232815354974,0.5703598203229415,0.5869527725966548,0.4112366941684622,0.0018105332348831273,0.5530621546160923,0.1648379563299409,0.2820998890539669,0.6003822516615951,0.17538220759552467,0.2242355407428803,0.40600618290737417,0.288105133196477,0.30588868389614876,0.4659706085105627,0.3019983773753604,0.2320310141140769,0.07869558971788662,0.09777322512337848
184,0.041291348709843904,0.4462118169900291,0.5124968343001269,0.5531380405018328,0.41080079814356313,0.03606116135460396,0.6115038247162397,0.16412055395340386,0.22437562133035657,0.5757804140295859,0.14583699969300626,0.2783825862774078,0.4075314881916228,0.28519191603414346,0.30727659577423366,0.47866891687350044,0.3037061757005327,0.21762490742596685,0.07871517350207222,0.09784720185444123
185,0.026677972533541646,0.3870135452822467,0.5863084821842117,0.5635348097512394,0.4129653103047926,0.023499879943968082,0.6227561630260988,0.1436479071721136,0.23359592980178753,0.6427982728309862,0.15426286782399293,0.20293885934502073,0.41430658535884246,0.27222764579691217,0.31346576884424526,0.48774944027711015,0.2940787750985051,0.21817178462438475,0.07867100640055376,0.09759159474839293
186,0.025531708598929236,0.4202867921366878,0.554181499264383,0.5553555577093802,0.39775634094852597,0.046888101342094084,0.6188501830867441,0.15543939024934658,0.2257104266639094,0.5633017915408097,0.1441470960851917,0.29255111237399856,0.42372206176230603,0.24459536341684004,0.331682574820854,0.49625370182080797,0.2841081417792386,0.21963815639995363,0.07875221529685345,0.09785939072108893
187,0.02471341727626937,0.4118363275420041,0.5634502551817265,0.5587848726798221,0.38990164142330114,0.05131348589687666,0.6247550810214751,0.16022247620625887,0.21502244277226595,0.5935519641802706,0.1330908933050089,0.2733571425147205,0.42838718425619166,0.2386253264156599,0.33298748932814837,0.48745421976370135,0.292615859975156,0.2199299202611426,0.07877892485726294,0.09779557801893929
188,0.023832128736354753,0.4140997728681014,0.562068098395544,0.5944889825387475,0.35652185446763346,0.04898916299361904,0.23557889509326213,0.34263191478649696,0.4217891901202409,0.6115138770525408,0.1344044770842706,0.2540816458631886,0.42975755296271945,0.24496385659936765,0.32527859043791285,0.4895246706155507,0.28810125185474056,0.22237407752970878,0.07843220545094302,0.09777504918547228
189,0.026064423237123248,0.4217933313418179,0.5521422454210588,0.5518460352064409,0.388807114629862,0.05934685016369717,0.6032917416329302,0.13502705167687606,0.2616812066901938,0.6316846780552926,0.1007857475676232,0.2675295743770842,0.4160751847956219,0.2443237154171668,0.3396010997872112,0.4764847335978085,0.29819199227060933,0.22532327413158226,0.07866738737335607,0.0977377024928155
190,0.02191036692868368,0.450032792671339,0.5280568403999774,0.5786654938082268,0.3524064687115114,0.06892803748026181,0.6815246992953595,0.10816594631751401,0.2103093543871264,0.647684864280575,0.10012678133618126,0.25218835438324366,0.41484796476428387,0.2394215903191656,0.34573044491655053,0.49636616318898724,0.3130453594065107,0.19058847740450208,0.0786108584645402,0.09749965740863958
191,0.026102541606598487,0.4280391477942928,0.5458583105991087,0.5547135686294115,0.3949147843609808,0.050371647009607744,0.6114242049150911,0.1455056289101193,0.2430701661747896,0.8060663850722161,0.05067521039141843,0.1432584045363654,0.44777354498084654,0.23082462446434432,0.32140183055480914,0.47486559911832427,0.3044920753453835,0.22064232553629207,0.07876421802560253,0.09758442790463262
192,0.02485143275531996,0.39143281930885043,0.5837157479358295,0.5466333897455481,0.3903839021221383,0.06298270813231369,0.22389067036577634,0.3126831500504358,0.4634261795837879,0.7647462777996197,0.06541516999142316,0.16983855220895727,0.44972461874697267,0.2246360727864357,0.32563930846659156,0.4895572431504607,0.3003085488431724,0.21013420800636695,0.07850725212705226,0.09758268037954587
193,0.025839978957947932,0.43922992938229793,0.5349300916597541,0.5548843190808825,0.39146091484096834,0.05365476607814912,0.7797952965863115,0.07763856969466301,0.14256613371902538,0.6262826838943489,0.1156697982485981,0.25804751785705293,0.4523584754045582,0.21324310827104132,0.3343984163244005,0.4717588683729407,0.3059394682490529,0.22230166337800644,0.07836815602846392,0.09742120773436802
194,0.03382395829494463,0.4164252929004766,0.5497507488045789,0.5237712315185693,0.4227457939346914,0.05348297454673926,0.6100728303335855,0.14761728493929513,0.24230988472711945,0.5631750288232146,0.10512592100107908,0.3316990501757064,0.4140039697324882,0.25068663074345626,0.3353093995240554,0.5171126082643123,0.27543451079359854,0.20745288094208925,0.07863047479945712,0.0977725104296682
195,0.017930404290893542,0.4199965099785972,0.5620730857305092,0.5916244783882418,0.36737113862070775,0.04100438299105031,0.6738128814347519,0.14012596469793273,0.18606115386731525,0.6237250776614933,0.11466367693958777,0.2616112453989188,0.45529196039275194,0.19191299374138499,0.3527950458658631,0.45986690854149276,0.3377728827290663,0.2023602087294409,0.07851707143010243,0.09751879238767985
196,0.03246567610353151,0.39845717041078843,0.56907715348568,0.5527738406474278,0.4077854468197862,0.039440712532785846,0.48961729372702706,0.1558268612424059,0.35455584503056714,0.7339925606268775,0.08447109813990915,0.18153634123321336,0.4349390833888199,0.24556921916978278,0.31949169744139727,0.5243777350082804,0.3028244119698099,0.1727978530219097,0.07868749061500409,0.0977609583229874
197,0.03199465152627915,0.3971643021948535,0.5708410462788673,0.606787773009839,0.32881974506700457,0.06439248192315658,0.49309248736365324,0.1551615439816396,0.3517459686547072,0.13683123104034256,0.2626825555554073,0.6004862134042502,0.41544901039361776,0.2750338021321546,0.30951718747422774,0.4975776039103197,0.3326556400285732,0.16976675606110714,0.07810306928610923,0.09730105262623996
198,0.02653353052501119,0.44973157067137337,0.5237348988036155,0.5542266514473947,0.40279170430782324,0.042981644244782215,0.12097217784945516,0.27663731115511075,0.6023905109954341,0.5714553984986215,0.12242105445381368,0.3061235470475648,0.4413673211182794,0.21463271644277856,0.343999962438942,0.5115176123275537,0.3247159767212888,0.1637664109511575,0.0782497822902585,0.09747247565922505
199,0.01238192483651515,0.34307249145400254,0.6445455837094823,0.5415172464900608,0.38031728338503584,0.07816547012490326,0.4760165319189107,0.21316647332868008,0.31081699475240926,0.6523154380561325,0.11138133197181337,0.23630322997205416,0.4201343210119965,0.2449433521736933,0.3349223268143101,0.5043701907214319,0.3269637458389082,0.16866606343965992,0.07868916909979397,0.09777802109913604
200,0.012162271906850566,0.2950800829060953,0.6927576451870542,0.5521199838588988,0.3690981108833095,0.07878190525779155,0.4649479901708738,0.22160684980941217,0.31344516001971395,0.6131758152930551,0.1259600108826278,0.2608641738243172,0.41851907150816514,0.24470237241086562,0.3367785560809693,0.5121564594705077,0.3281889450819445,0.15965459544754781,0.07861260091950549,0.0979044048418737
201,0.02321315514711034,0.3742173696582601,0.6025694751946296,0.5687091103253918,0.3783649522176754,0.05292593745693285,0.5023133979855245,0.19339582695118052,0.3042907750632949,0.6367608325637143,0.10377480861173488,0.2594643588245509,0.4440786860030485,0.24537907607347137,0.31054223792348024,0.5568006504318452,0.25867731808643035,0.1845220314817245,0.07858248173323464,0.09785695053198891
202,0.03052965214754808,0.3848897364462349,0.584580611406217,0.332273848152546,0.5135640294325086,0.15416212241494548,0.5585650220822138,0.1441927724385694,0.29724220547921676,0.6714964416491227,0.09404144554907434,0.23446211280180285,0.44201203212908413,0.242501657655588,0.31548631021532786,0.4819072705819836,0.28395590774005375,0.23413682167796257,0.07872407864466874,0.09754833164957312
203,0.014421541484363922,0.362320360004113,0.6232580985115231,0.2381245004920427,0.5715284079330214,0.19034709157493593,0.5806014680190452,0.1629992812520681,0.2563992507288868,0.6158150992231471,0.11279661544464098,0.2713882853322118,0.4402486916993096,0.23968641549943692,0.32006489280125355,0.4677560430036263,0.3122763877106978,0.21996756928567585,0.0786498708383943,0.09768083379880425
204,0.0297867590656515,0.4144992684210605,0.555713972513288,0.3343388996994624,0.5076962141460843,0.15796488615445314,0.35025869254576675,0.20901877506719493,0.44072253238703846,0.6547406503076516,0.09206237298648193,0.25319697670586644,0.4653858256296704,0.19850020735997734,0.33611396701035234,0.5069586669420001,0.2637999707507919,0.22924136230720796,0.07849955913483152,0.0975147662898458
205,0.02050240676777198,0.34650968832808365,0.6329879049041442,0.3736759761611697,0.3599174899447123,0.266406533894118,0.4840065266141118,0.1727671972901369,0.3432262760957512,0.5788438070137462,0.117896985979167,0.3032592070070869,0.44986589920148035,0.18746406401692045,0.3626700367815991,0.505941189532366,0.30421025735429963,0.18984855311333423,0.07855106376373447,0.09792663449638843
206,0.03631919658728225,0.33940765550625523,0.6242731479064625,0.5805917318830217,0.32739656262523553,0.09201170549174281,0.48014481440283135,0.1789980122330114,0.3408571733641572,0.6222893578267377,0.11441666877065235,0.2632939734026101,0.43079944523889585,0.2269853237566134,0.34221523100449075,0.45170726353195617,0.34677138595570794,0.20152135051233594,0.07860700823299,0.0979098454261826
207,0.020335135144498268,0.2922459298712998,0.6874189349842018,0.5783982342024043,0.35977316624455724,0.06182859955303843,0.5677514385241978,0.14662000768307476,0.28562855379272734,0.6910895627718551,0.08360445671529187,0.22530598051285294,0.3860628145981535,0.2403868562318779,0.3735503291699685,0.5027596316806985,0.28745670075980734,0.20978366755949415,0.07872410175843415,0.0975740164357349
208,0.01541449060211683,0.432035247803928,0.5525502615939551,0.6243072530725865,0.3099557203830616,0.06573702654435198,0.4270849788416778,0.18613167210018933,0.38678334905813283,0.684804079282763,0.08703670036248631,0.22815922035475075,0.41141991131157135,0.2249588435668176,0.3636212451216111,0.5364161126436972,0.31290294966938415,0.15068093768691873,0.07861336235897726,0.09771439626570312
209,0.017028027875070493,0.29019340617815,0.6927785659467796,0.43409762362737714,0.2755675400112325,0.29033483636139046,0.4191037102939616,0.21482364954776703,0.3660726401582714,0.7760258534212726,0.049520452845539034,0.17445369373318823,0.4169116268474817,0.26407415159574404,0.3190142215567743,0.5101740677033012,0.30981756373043196,0.18000836856626687,0.07868169514933786,0.09794581294746475
210,0.0084719925571502,0.2772720035017187,0.714256003941131,0.42196282703899524,0.2626309002190314,0.31540627274197336,0.4612293323719293,0.19436911582655902,0.3444015518015118,0.3301477506864747,0.15965851452525845,0.5101937347882669,0.43425168114171736,0.23454772472969296,0.3312005941285897,0.4888912639550417,0.3151612428559488,0.1959474931890096,0.07824755479355877,0.09756274559181724
211,0.016050488413474326,0.25205334112287375,0.7318961704636519,0.4287722083150527,0.26700353358709616,0.3042242580978512,0.6325930794678631,0.13452626072382382,0.2328806598083131,0.722791040265257,0.05828833077533808,0.218920628959405,0.42340170153908063,0.2536080273854763,0.32299027107544304,0.5516376238075712,0.28372409244547664,0.16463828374695205,0.07877686455456327,0.09771508172572872
212,0.011292384590971458,0.2859451154453797,0.7027624999636488,0.4382966467612081,0.2594155593196939,0.30228779391909794,0.4936976582901971,0.18065523290524282,0.32564710880456016,0.6199337003542613,0.08082161012076516,0.2992446895249736,0.4320829317735884,0.23943173399349885,0.3284853342329127,0.5144575824274692,0.31732576711885124,0.16821665045367962,0.07858416280012431,0.09808732488379517
213,0.016620121720251957,0.26609055031591283,0.7172893279638352,0.4665702781652824,0.2687848441369128,0.26464487769780476,0.7513515210333038,0.08728487965836056,0.16136359930833563,0.63126503828726,0.06779357515640771,0.3009413865563323,0.4392403877744342,0.24503615838755197,0.3157234538380139,0.5547447985563968,0.28527014102680043,0.1599850604168028,0.07845522427516856,0.09765146995022803
214,0.019956474488057856,0.2341049245827089,0.7459386009292333,0.4509672674686097,0.2696423401112285,0.2793903924201617,0.5750115709058703,0.1491725548775011,0.2758158742166287,0.7815821260803715,0.05621922368256967,0.16219865023705884,0.4323887006471212,0.2552782156875916,0.3123330836652872,0.5167605355824068,0.31314282781726877,0.1700966366003246,0.07884465015628367,0.09780122311448002
215,0.014863732078738505,0.25456686969160613,0.7305693982296554,0.44913785339159024,0.2759979684669244,0.2748641781414854,0.396277408411644,0.2106296048900782,0.39309298669827786,0.6930585152801495,0.08095697821634089,0.22598450650350957,0.42949633955545513,0.2535387793085844,0.3169648811359605,0.515412023440611,0.31630316926645624,0.16828480729293274,0.07856710507552704,0.09797594723845364
216,0.02698274972163286,0.2789265408279222,0.694090709450445,0.3966559284596365,0.28567345979381586,0.31767061174654776,0.6416261293121749,0.14113638796378675,0.21723748272403848,0.7618977729926109,0.05505221849629367,0.1830500085110954,0.4373664330022514,0.21944395205428702,0.34318961494346156,0.5530214154667388,0.31080772359675307,0.13617086093650824,0.07862390996721502,0.09760480769250666
217,0.009915130578919728,0.28996555026234755,0.7001193191587328,0.45388536545867947,0.2478604237588357,0.29825421078248476,0.4981698269341041,0.12713371583684877,0.3746964572290471,0.5997011536964746,0.07861411975633176,0.32168472654719366,0.4515635278298054,0.1860603538931282,0.36237611827706645,0.5475794850803162,0.2751790333209498,0.17724148159873399,0.07850729617441103,0.09803505752343797
218,0.017345960548773208,0.23992430775552748,0.7427297316956994,0.48090775512674244,0.2024129866301754,0.31667925824308213,0.6699471325043849,0.1535678528480202,0.1764850146475949,0.6153684335346845,0.1110861197220639,0.2735454467432516,0.40783659915295145,0.2701086456590433,0.32205475518800536,0.5260188059804426,0.28654196352301564,0.18743923049654163,0.07847875220237198,0.09805464222885094
219,0.004060991396982784,0.23237755438563412,0.7635614542173832,0.4533228456543877,0.26192730104676754,0.28474985329884467,0.440790741952339,0.17626134006787117,0.38294791797978994,0.6644927065632574,0.08384807418735755,0.251659219249385,0.4720459439653508,0.2094249984563293,0.3185290575783199,0.4459404572596542,0.35897698181949544,0.19508256092085036,0.07852770653946124,0.09802129511326153
220,0.010075935142264764,0.2474977810255921,0.7424262838321432,0.431910442535015,0.29686617564985524,0.2712233818151299,0.5022686607985639,0.19138075764063353,0.30635058156080264,0.7716298413460038,0.05261076515037251,0.17575939350362382,0.428773723489098,0.22567037091597175,0.3455559055949303,0.5572644281120307,0.2726372064809005,0.17009836540706877,0.07874792660088534,0.09786877498463442
221,0.008454962143711104,0.2056085247037415,0.7859365131525474,0.4390720320355129,0.2954375221360684,0.26549044582841863,0.5066178836545563,0.19163105230617647,0.3017510640392672,0.7480927561741134,0.06679786844191919,0.1851093753839673,0.42618798574222166,0.22606020496211798,0.3477518092956603,0.5556062163337001,0.27464422843493863,0.1697495552313612,0.0787981812119116,0.09773014980180952
