Primo tentativo di split userwise.
Non ha miglirato probabilmente a causa di overfitting sul validation
Trial,SLIM_w_group_0,RP3b_w_group_0,ItemKNN_w_group_0,SLIM_w_group_1,RP3b_w_group_1,ItemKNN_w_group_1,SLIM_w_group_2,RP3b_w_group_2,ItemKNN_w_group_2,SLIM_w_group_3,RP3b_w_group_3,ItemKNN_w_group_3,SLIM_w_group_4,RP3b_w_group_4,ItemKNN_w_group_4,SLIM_w_group_5,RP3b_w_group_5,ItemKNN_w_group_5,Accuracy
277,0.3082201809964372,0.49651838171795626,0.19526143728560644,0.46129202714882633,0.2523618019384853,0.2863461709126885,0.2849069098329049,0.44916643369755843,0.2659266564695366,0.6870903611006908,0.19252211718636447,0.12038752171294465,0.41186540344575046,0.26508154520412075,0.32305305135012874,0.2635344307571942,0.19361633112766097,0.5428492381151448,0.09807647929670854
278,0.17558633283430047,0.5356553244301834,0.28875834273551615,0.37376042445419744,0.2921060282991278,0.33413354724667477,0.18299603472294435,0.1174295857191241,0.6995743795579316,0.6429306387640416,0.31117367540572266,0.0458956858302358,0.6528145408407623,0.21046274271907212,0.1367227164401656,0.37403268026035486,0.4584588711681026,0.16750844857154246,0.09861252439900299
279,0.20528430576032003,0.547713667916582,0.24700202632309795,0.18374715503441327,0.6166304520369341,0.19962239292865255,0.3679298205715712,0.3207448391545045,0.3113253402739243,0.6738246171141785,0.09498286081435917,0.23119252207146232,0.43392366617858297,0.3970437288543269,0.16903260496709008,0.5374127042081832,0.3158721694946586,0.14671512629715822,0.09952379104872675
280,0.29151411080090506,0.5283782164741144,0.18010767272498063,0.29780266796943816,0.3857620434265343,0.3164352886040275,0.5157440974031873,0.23578681457805042,0.24846908801876233,0.22954461200037365,0.06803670052196743,0.7024186874776589,0.7497385990202164,0.1727297630812168,0.07753163789856692,0.544899788868239,0.14679319254144865,0.30830701859031234,0.09864295386482572
281,0.11650848149446393,0.5984688953260753,0.2850226231794607,0.13360384478017426,0.7191428685594685,0.14725328666035717,0.34921740361470704,0.3543744066112268,0.296408189774066,0.6488725360855807,0.07976282882234054,0.2713646350920787,0.5811309831128442,0.2882563996777006,0.13061261720945513,0.589600832972019,0.36602726134336705,0.044371905684613855,0.0995561382249618
282,0.17282778339900773,0.6109182972094916,0.21625391939150065,0.35178979203982985,0.328219351934737,0.31999085602543315,0.29589540481829185,0.18552008267582842,0.5185845125058797,0.38143588217682267,0.3235129790475812,0.2950511387755962,0.6472095028904499,0.20852444309575555,0.14426605401379458,0.42895720699380807,0.42805370378355195,0.14298908922263984,0.09889528655124125
283,0.3579633340366496,0.6320082112733114,0.010028454690038865,0.2557402576964955,0.47398827577261043,0.270271466530894,0.38809557107785575,0.24211548906336255,0.3697889398587817,0.7113120247495407,0.05390617601675564,0.23478179923370363,0.8633262361157364,0.10667182301474216,0.030001940869521355,0.2913864757689987,0.6431249325095785,0.06548859172142292,0.09927754836479982
284,0.28171417769635837,0.4079204342301724,0.31036538807346925,0.35153371816709184,0.38057970718366385,0.2678865746492445,0.1609667864663935,0.6835293755076939,0.1555038380259127,0.5726223424400627,0.3146945870761372,0.11268307048380005,0.45756263645007234,0.45812800549623617,0.08430935805369144,0.3926471201717074,0.502897534127248,0.10445534570104453,0.09937406534790107
285,0.12004243637554413,0.6744637911882635,0.20549377243619235,0.3857954785307456,0.3525636667052465,0.2616408547640078,0.403362498209309,0.36393007560451485,0.23270742618617618,0.3669744049514461,0.5804198439649898,0.05260575108356406,0.4609394351784351,0.37406183940891075,0.1649987254126542,0.15978015319428185,0.12184717430361237,0.7183726725021058,0.09742559377953475
286,0.39781710880005305,0.45891499982933287,0.14326789137061416,0.17645261050162042,0.5067216129642704,0.31682577653410915,0.2748635972689344,0.4076256510037766,0.317510751727289,0.659925450419431,0.02580427209965815,0.31427027748091085,0.24976228274204357,0.46019562130069935,0.29004209595725705,0.017828842405273604,0.7140914557155302,0.26807970187919605,0.09784845243466789
287,0.34061689020825686,0.25667401595491224,0.40270909383683084,0.13876964409432382,0.5700093125833273,0.29122104332234894,0.36858908470411916,0.3311793635595364,0.3002315517363444,0.656991601885759,0.24030834071835622,0.10270005739588482,0.33959761418866524,0.40300203450670086,0.2574003513046338,0.45619576031665854,0.3532481738915635,0.19055606579177803,0.09899249911921532
288,0.18387232341598714,0.49850242275558,0.31762525382843293,0.4188957104217714,0.32744165998526614,0.2536626295929626,0.2710027589056322,0.4999274450316404,0.22906979606272748,0.8410799678765368,0.060498330932159325,0.09842170119130386,0.6770899517707949,0.18440264942201415,0.138507398807191,0.5065383734348351,0.15483992282164258,0.3386217037435223,0.09914267513725238
289,0.29302374549635746,0.5118033345920773,0.19517291991156518,0.3838464927734139,0.37429808792515096,0.24185541930143523,0.5110591213334306,0.11443663187170908,0.37450424679486033,0.5943358769547314,0.20824519989077866,0.1974189231544899,0.5521274774040321,0.36052652313223765,0.08734599946373019,0.5379501009881978,0.3907318738487969,0.07131802516300528,0.09950125104489628
290,0.43252056315014875,0.37053276119188444,0.19694667565796667,0.5167951896290731,0.32391820785791653,0.15928660251301036,0.4801107815905758,0.4122614661745761,0.10762775223484818,0.48127011965979843,0.38018926308882917,0.13854061725137237,0.7477667977995218,0.1407966731040488,0.1114365290964293,0.8142313036786321,0.07172556892958587,0.11404312739178206,0.09904894180697373
291,0.17283088584909725,0.6574015645462521,0.1697675496046507,0.045475798438952296,0.8391667049599719,0.11535749660107564,0.1869044438655411,0.7603088931301163,0.05278666300434273,0.4284885867765842,0.07548449300891455,0.49602692021450134,0.6176817096756464,0.22459699148033843,0.15772129884401512,0.5638387646149718,0.2867801710708668,0.14938106431416132,0.09934041031079616
292,0.046774066493909854,0.9111392478460135,0.04208668566007664,0.35329572662368564,0.4425197568361474,0.20418451654016695,0.3389651746208118,0.3924958729403027,0.26853895243888554,0.7256163323375951,0.06428374413862029,0.2100999235237846,0.6437366966262819,0.24907939678147092,0.10718390659224718,0.4393918788308781,0.512168398884904,0.04843972228421803,0.09965255144294873
293,0.05747134082788175,0.8532815696089796,0.08924708956313869,0.43821566971053144,0.5396279014325118,0.022156428856956647,0.38981819162910925,0.363196341087952,0.24698546728293866,0.7830754024270483,0.03815004771637386,0.17877454985657773,0.5986216516427625,0.26687609471388357,0.13450225364335397,0.5272990205711867,0.43067537866292405,0.04202560076588929,0.09951977599738027
294,0.25085028260201336,0.7315449284381499,0.01760478895983667,0.18747870624453347,0.5216599235467956,0.2908613702086709,0.3292610677182462,0.40316268239159425,0.26757624989015955,0.6804241373086078,0.0684327676043658,0.2511430950870263,0.7307945335073679,0.2622226632711671,0.006982803221465139,0.5030537065760601,0.4299543712469725,0.06699192217696748,0.09977055456831707
295,0.10862973432542265,0.8446070143906506,0.04676325128392681,0.1731942276668415,0.5187872712792082,0.30801850105395034,0.3306246770758532,0.38880677396444263,0.2805685489597042,0.5682524751709844,0.22547893051555198,0.2062685943134637,0.5019915130736705,0.4597221895742338,0.038286297352095856,0.5205619225019219,0.4651048729842501,0.014333204513827937,0.09975652717076346
296,0.2381158253380508,0.4090041759170125,0.35287999874493675,0.16859163380241116,0.5256167849441523,0.3057915812534364,0.32567834578690114,0.3890943102262984,0.2852273439868005,0.5664087586869038,0.229524708247064,0.20406653306603226,0.6033501795814749,0.3923230630288231,0.004326757389701925,0.5265346974000321,0.4534184638862417,0.020046838713726152,0.09960744710315703
297,0.10361817390059391,0.7823143175303006,0.11406750856910552,0.1930798206327136,0.4765885368214631,0.3303316425458233,0.342619863758915,0.3695912822726404,0.28778885396844467,0.6079073366189252,0.2031204648385352,0.18897219854253966,0.6177407520262796,0.3778001654103751,0.004459082563345163,0.5157832493366934,0.43180449538967386,0.05241225527363277,0.09960604266501412
298,0.12908919933169566,0.7854782805011293,0.0854325201671751,0.16628994266995994,0.5209718889877037,0.3127381683423363,0.34868897389321835,0.4052082681983835,0.24610275790839822,0.7490620039296073,0.13491820000762458,0.11601979606276808,0.5683811733001802,0.38185590560856614,0.049762921091253784,0.5086404584548841,0.41895917123523785,0.07240037030987811,0.09953253069134634
299,0.36089554779848887,0.46529433279099647,0.17381011941051464,0.19169046443098078,0.4894588818859881,0.3188506536830312,0.3257586232770873,0.38909864278371176,0.28514273393920087,0.6396796781199886,0.22243601491455642,0.1378843069654549,0.43013828490892964,0.4907695161506459,0.07909219894042446,0.19586391488028004,0.3579306995924954,0.4462053855272245,0.09855533077070623
300,0.28806892820822094,0.5739420751163931,0.13798899667538614,0.19396073214450388,0.3283118566865742,0.4777274111689219,0.31989148173892995,0.40577194004178435,0.2743365782192858,0.27878603359456333,0.3207188073369152,0.4004951590685216,0.7698910095473954,0.2132953180236864,0.01681367242891817,0.547682535905815,0.41636294219075565,0.03595452190342932,0.09921530756745069
301,0.2172118093749133,0.7522053102866848,0.030582880338401838,0.2681997379879533,0.16627243128299288,0.5655278307290539,0.31421776249070804,0.3418966396209764,0.3438855978883157,0.3948718819028418,0.4587892992014487,0.14633881889570965,0.43490741197593763,0.4591756689248958,0.10591691909916678,0.339495071922156,0.6267520933609588,0.03375283471688504,0.09915125467412872
302,0.28074128014682986,0.6773446997646356,0.04191402008853472,0.25850889145856826,0.49431068665955946,0.2471804218818722,0.34947645070296557,0.3710098322422645,0.27951371705477,0.4665403387655287,0.1617819314004122,0.37167772983405906,0.7474906231246273,0.245535809531797,0.006973567343575702,0.36234948004388084,0.6331641313430144,0.004486388613104707,0.09925841052786401
303,0.38407684282034255,0.45251503824757927,0.16340811893207824,0.19341949736087935,0.49763534620810307,0.30894515643101766,0.4686459856177316,0.3512677857107217,0.18008622867154667,0.3604714705220491,0.12176461215730429,0.5177639173206465,0.5597972852994836,0.39088513227772476,0.04931758242279166,0.759776837369295,0.1937711060784106,0.04645205655229446,0.09911397756764567
304,0.15656632372130205,0.7893574837589995,0.05407619251969836,0.34972427824948155,0.34931324119355883,0.3009624805569597,0.28610878613743396,0.41269752125181314,0.30119369261075296,0.5284456920028301,0.27727644933578444,0.19427785866138547,0.42003405976069225,0.49637993119096646,0.08358600904834142,0.44184202972823433,0.4514547114374597,0.10670325883430608,0.09949577395306222
305,0.126153263709322,0.849206625197092,0.02464011109358609,0.16981192031462836,0.4798770876723175,0.35031099201305405,0.2838766375177922,0.34778631840438035,0.3683370440778275,0.3261164511663251,0.07325642219067269,0.6006271266430023,0.5373913793997904,0.4233250780923222,0.03928354250788746,0.21373836010612088,0.12997494735792073,0.6562866925359584,0.09758594152325632
306,0.0854258732357388,0.7671370166636388,0.14743711010062238,0.23688192190721707,0.620008006401654,0.1431100716911289,0.3455496051828236,0.3840353177610457,0.2704150770561307,0.8492403311933717,0.1172207222545979,0.03353894655203032,0.31895048862781217,0.4033343575589823,0.27771515381320555,0.4087576598366472,0.2747279205589811,0.3165144196043717,0.09853620617386785
307,0.49063356174939876,0.49749016022013365,0.011876278030467617,0.3611289333995145,0.3453439772104565,0.293527089390029,0.21305105650514033,0.6236294346700668,0.1633195088247929,0.6125570827029903,0.0774015670893991,0.3100413502076106,0.7208486133055104,0.23628942091317576,0.04286196578131385,0.3419154799981604,0.22006660971741404,0.4380179102844256,0.09861405301803663
308,0.2290758791570465,0.6822533704305315,0.0886707504124221,0.33934237594052014,0.47893964243829124,0.18171798162118863,0.14450146917714032,0.34393154935485676,0.5115669814680031,0.23103435815550244,0.7680527327476324,0.0009129090968652385,0.5099596567045276,0.4046993875939731,0.08534095570149923,0.4011529759061372,0.13186242892330424,0.4669845951705586,0.09745278634242013
309,0.4897183947028101,0.19312489152688625,0.31715671377030363,0.21238990811198122,0.4634245169273512,0.32418557496066763,0.2881475858662573,0.2603969412234372,0.45145547291030536,0.8950746195019109,0.046758673844960144,0.058166706653128966,0.6032274728070159,0.37581157264903386,0.020960954543950132,0.5956945944103359,0.24968452569252358,0.15462087989714063,0.09888692723692363
310,0.3039811271606783,0.6679761192468653,0.028042753592456327,0.2730713390617903,0.43053556670924353,0.2963930942289661,0.07687738354053048,0.351843988531799,0.5712786279276706,0.6836973694273643,0.23232187103860025,0.08398075953403554,0.7616438597699899,0.2236956028147294,0.014660537415280575,0.5527858203618351,0.39231786290849546,0.054896316729669326,0.09888319289968941
311,0.5536615940761292,0.38612389390853813,0.060214512015332684,0.6684781600560603,0.1253915178478325,0.20613032209610715,0.24054255414548908,0.5384627173333445,0.22099472852116656,0.545543387772069,0.22666304538668994,0.22779356684124097,0.6403383651498884,0.32959298447435653,0.03006865037575508,0.4766835273554328,0.3608339552001399,0.1624825174444272,0.09906982463764843
312,0.6622256719579002,0.31909307000383774,0.018681258038262004,0.12061070233566329,0.5735604663840448,0.30582883128029187,0.549226736387509,0.36895449745773756,0.08181876615475352,0.7841906052491765,0.14974685965892107,0.06606253509190252,0.508969246554224,0.4543730616458646,0.03665769179991131,0.7512822066920652,0.24623626455158354,0.0024815287563512665,0.09872991407751647
313,0.14140997740827752,0.8004318430766312,0.05815817951509135,0.3319410837234826,0.4187010715965011,0.24935784468001632,0.4583239076748461,0.27575209183361354,0.2659240004915403,0.9354802787911087,0.006524549332363122,0.057995171876528126,0.49017348331903143,0.5034108106376842,0.006415706043284457,0.44070059526359795,0.3008092093297315,0.2584901954066706,0.09919471344559927
314,0.218401728654315,0.6010325411815796,0.18056573016410554,0.35170964864736,0.48285121543881354,0.16543913591382647,0.4200706213151133,0.23224774298215822,0.3476816357027284,0.623965652828692,0.33459250099223375,0.04144184617907445,0.44606384524399717,0.46347715528273764,0.09045899947326523,0.48740693715448924,0.40388368243938744,0.10870938040612343,0.09956144325939982
315,0.14524593173802747,0.8086392922256478,0.04611477603632481,0.02160230860009447,0.6221689837789824,0.3562287076209231,0.11872269070906613,0.513263465834798,0.3680138434561359,0.5759450099251884,0.16473637648237474,0.2593186135924369,0.5432167194327325,0.4562361923371099,0.0005470882301575877,0.3295100175618858,0.4483155753154866,0.2221744071226275,0.09882472047146063
316,0.5830193345852311,0.038904997175040174,0.37807566823972866,0.3821437388339507,0.3560433250341983,0.261812936131851,0.39012452544063175,0.36883817395489726,0.2410373006044711,0.8755299955865115,0.001967002626304112,0.12250300178718443,0.8091656149582188,0.1771331291741057,0.013701255867675554,0.4064097184208541,0.3309036445906512,0.26268663698849454,0.09895270407011444
317,0.09529403628163391,0.8944997250377346,0.010206238680631497,0.3432361464547991,0.5417152372721274,0.11504861627307349,0.3525389228318928,0.35488187655453896,0.2925792006135683,0.4711787099337108,0.46081450671845403,0.06800678334783522,0.24381262339889456,0.5376998261323774,0.21848755046872784,0.5239243375282943,0.36347821815137515,0.11259744432033057,0.09912648502979665
318,0.47194392902940535,0.4937887066026049,0.034267364367989786,0.38547685497849826,0.38187508994277236,0.23264805507872935,0.20742404656823313,0.17005445538831598,0.6225214980434508,0.39736631980427434,0.185906912594089,0.4167267676016365,0.2313109634730935,0.7415862299052604,0.027102806621646176,0.6839610660391566,0.18223959534749481,0.1337993386133484,0.09794892714001871
319,0.30784138720122334,0.6091607300766338,0.08299788272214272,0.29464773716384207,0.42430029973953165,0.2810519630966262,0.1636654180862142,0.5976961065502789,0.23863847536350696,0.5151348677016291,0.14245128060531956,0.3424138516930515,0.6757072949771001,0.30161374214428166,0.022678962878618144,0.44936897995352704,0.3385638662249536,0.21206715382151933,0.09928861839300315
320,0.37517428812832737,0.5808462264877571,0.04397948538391553,0.14146445350816966,0.6436659165371098,0.21486962995472067,0.2884970335549041,0.5205840066726322,0.19091895977246376,0.1354289934717171,0.3525085391675175,0.5120624673607653,0.8971018877067195,0.09584047665979631,0.007057635633484143,0.44415694185765586,0.42763555653966523,0.1282075016026789,0.09848864863158398
321,0.22518981503528213,0.7135486698162263,0.06126151514849168,0.469216880229205,0.28691053907365305,0.24387258069714188,0.17108885433842325,0.6653177941533611,0.16359335150821555,0.8125545418252347,0.15568106650895777,0.03176439166580764,0.7476960853921528,0.20958126662236612,0.04272264798548099,0.31156417610213555,0.5433418271985355,0.1450939966993288,0.09900745435750677
322,0.3814167754225924,0.5948342620074439,0.02374896256996361,0.3289859023082051,0.3760089108629873,0.2950051868288076,0.13378949416590252,0.7637893851781854,0.10242112065591208,0.5339209313083296,0.2164920805142603,0.24958698817741004,0.34506468729909395,0.40851385165287213,0.24642146104803384,0.17640265312414208,0.7238235172555828,0.09977382962027498,0.09834761520637948
323,0.7781590963355192,0.00783840238677097,0.21400250127770992,0.1593174116220716,0.5130606080901823,0.32762198028774614,0.12403608753008108,0.7521116981132515,0.12385221435666734,0.6646999105952678,0.08938498851307475,0.24591510089165747,0.5034887483439965,0.4221790821307739,0.07433216952522967,0.6382938109783597,0.25400220648522603,0.10770398253641426,0.09920800884852611
324,0.2545182707789451,0.6500160405138355,0.09546568870721937,0.4945489707490682,0.1269437032628239,0.37850732598810793,0.19588813292386095,0.5324636441345686,0.27164822294157054,0.5537192150348522,0.2937466649512158,0.152534120013932,0.6450059922966798,0.3335576457150559,0.021436361988264267,0.20297613879556212,0.2398260300167993,0.5571978311876385,0.09788194565784387
325,0.10751353311618618,0.3583405711814268,0.5341458957023869,0.17182683728220255,0.3763611941157283,0.451811968602069,0.22088267812548262,0.5261534469236988,0.25296387495081857,0.5327611019491625,0.25230629545554767,0.21493260259528973,0.6263557874883005,0.28196395782438616,0.0916802546873134,0.40080357464233296,0.5158960373506122,0.08330038800705473,0.09930227485747657
326,0.057311269587488195,0.9076480680134512,0.035040662399060535,0.31522258337435755,0.33064159890305767,0.35413581772258484,0.28059267975667296,0.44547066485622216,0.27393665538710477,0.20773824019063816,0.050915062543613276,0.7413466972657486,0.45385451259929005,0.3418335845916101,0.2043119028091,0.6185997298185207,0.33142835159781436,0.049971918583664884,0.09853176943007391
327,0.2567255018154675,0.6051257889683883,0.13814870921614422,0.23698269482098233,0.3607343238450965,0.40228298133392126,0.18177892433266368,0.403190206729643,0.4150308689376932,0.6262896759793914,0.19634289202944452,0.177367431991164,0.27302027323996475,0.7090822978096157,0.017897428950419562,0.468466546059386,0.3361719869798268,0.19536146696078716,0.09892520210141806
328,0.30304745283369355,0.21045629451130463,0.4864962526550018,0.11393229173393933,0.5356339349638333,0.3504337733022274,0.3859328598088021,0.23957906850174018,0.37448807168945775,0.5789742376179183,0.17242253114902265,0.24860323123305902,0.6955403695580364,0.29510327926671936,0.00935635117524422,0.5205388553861267,0.37681460851549986,0.10264653609837364,0.09932532476166071
329,0.16067867264199331,0.6713978818535524,0.1679234455044542,0.3559825249033722,0.31062817191518605,0.3333893031814418,0.2048289940304835,0.6688389704666674,0.12633203550284922,0.5265949000268202,0.25265361311673595,0.2207514868564438,0.4035691195489562,0.34783511270255474,0.2485957677484891,0.6685986116828057,0.20964734069813368,0.12175404761906075,0.0992424022264916
330,0.2572433893102537,0.3746547113277355,0.3681018993620107,0.33696120236079113,0.5110368818893303,0.15200191574987865,0.17208692649142687,0.4865936263911855,0.3413194471173876,0.2845447344646083,0.0883973587252755,0.6270579068101162,0.49167629547946085,0.2906859756508038,0.21763772886973526,0.4085895800595032,0.21869158912215342,0.37271883081834334,0.09827537528217793
331,0.33918290642735044,0.6288457108493659,0.03197138272328357,0.1959031925749071,0.5846243905551236,0.21947241686996932,0.22301994653762583,0.6955061605999193,0.08147389286245497,0.3045507539772435,0.31471107260209885,0.38073817342065763,0.5955276888946435,0.27823683780313074,0.12623547330222562,0.32849046985673963,0.41360350600562346,0.257906024137637,0.09868153991137105
332,0.3411503308249037,0.33552826674990605,0.32332140242519036,0.5525857571628793,0.0010796391604497057,0.44633460367667105,0.27370064313170644,0.4390601939749834,0.2872391628933102,0.20956238974065527,0.027426484743797698,0.7630111255155471,0.6843008070829025,0.19438438014271994,0.12131481277437743,0.43300079588286733,0.49083965767491083,0.07615954644222188,0.09846090898921028
333,0.019790947390036107,0.8749725303373579,0.10523652227260595,0.30183349322400893,0.40778787232908936,0.29037863444690154,0.310768949000474,0.41473658433099103,0.27449446666853483,0.5224267490490856,0.06637253675991994,0.4112007141909946,0.48459791077005876,0.4567413255636825,0.05866076366625874,0.4329663823709842,0.5433251562602718,0.023708461368743924,0.09942642216632866
334,0.4098390046340178,0.5833723200736743,0.006788675292307817,0.3042308416236916,0.4757405707568604,0.22002858761944813,0.1653713920192509,0.5262163948231975,0.30841221315755146,0.47056966033180964,0.2547049751038932,0.2747253645642972,0.8954296356614426,0.0029446088284335965,0.1016257555101237,0.303737663499412,0.39775117304507523,0.29851116345551276,0.09867681354242243
335,0.4819397779474918,0.5130212304053492,0.005038991647158912,0.5446030855468647,0.35475101000751563,0.10064590444561966,0.4083272474132358,0.35053419981268585,0.24113855277407822,0.7746122439979325,0.04744760281385999,0.1779401531882075,0.7575174665035358,0.19325945800043304,0.04922307549603112,0.5891160841971709,0.26897650920020877,0.14190740660262027,0.09946057106103685
336,0.30912998053386226,0.6895028666911389,0.0013671527749988855,0.3799410727459196,0.491134543454734,0.12892438379934643,0.14194495943499733,0.7621765567160486,0.09587848384895421,0.4438198106252829,0.12877126740902442,0.42740892196569263,0.3696057139659333,0.3566544568094497,0.27373982922461704,0.8195350305703719,0.13217699864379748,0.04828797078583066,0.09847154641069282
337,0.2117606797407181,0.6721718683889651,0.11606745187031678,0.2129331927995736,0.5073746718970705,0.27969213530335574,0.1968845291497396,0.6393856526934388,0.16372981815682158,0.8404849118171522,0.06008143540966845,0.09943365277317935,0.11513853079264784,0.4173855408189368,0.46747592838841534,0.0491780563981395,0.6571990990833556,0.29362284451850507,0.0972034678120382
338,0.4579558559876502,0.30470561038730276,0.237338533625047,0.1736853926049021,0.5873677950060859,0.23894681238901203,0.17567818454916007,0.7198947014166346,0.1044271140342054,0.5719149721403789,0.22979681777651204,0.19828821008310918,0.7392850802180444,0.04542777527110314,0.21528714451085243,0.32627289548170474,0.47148105651871314,0.20224604799958218,0.09904324647331071
339,0.2641653670060046,0.5568648786559014,0.178969754338094,0.5433414907749774,0.14119927936171867,0.315459229863304,0.3080100350034589,0.45335382086206816,0.23863614413447293,0.27045189838539535,0.6771763689966996,0.05237173261790499,0.73374353689746,0.22740853161302896,0.03884793148951107,0.3777770292290369,0.263329803187888,0.358893167583075,0.09885447435745598
340,0.839551169950698,0.10497883947158455,0.055469990577717496,0.2647005225828337,0.3196199986271231,0.41567947879004313,0.44337102574525283,0.27119520967380495,0.2854337645809422,0.32630638541226964,0.07626811706075216,0.5974254975269782,0.3159103508902783,0.4913970254764743,0.1926926236332475,0.4548030894796979,0.41257063551490786,0.13262627500539423,0.0984581151783996
341,0.17579166120050743,0.5136045792550632,0.3106037595444293,0.35691477333482474,0.418823607686867,0.2242616189783083,0.22432807033895694,0.45353291521048844,0.3221390144505546,0.3756640652432642,0.08048547602426008,0.5438504587324757,0.773949344739581,0.22594997180565235,0.0001006834547666752,0.529338820209451,0.42297732576664504,0.04768385402390394,0.09911654568147935
342,0.2945557262029272,0.2715717229026888,0.43387255089438415,0.5318716869066749,0.2368607957551805,0.23126751733814463,0.28185621563184615,0.48943260364969626,0.2287111807184576,0.36356441205262324,0.2805636619918466,0.35587192595553024,0.8678195279927864,0.09110336199913527,0.04107711000807839,0.4840541205248295,0.41368291836593707,0.10226296110923334,0.09906002209259265
343,0.19902198682319097,0.7849382690736326,0.016039744103176344,0.13310789448366328,0.6615252869249504,0.20536681859138628,0.39561323183382646,0.27764664352841556,0.326740124637758,0.7367862061078979,0.021084949487455987,0.2421288444046462,0.7471839462541064,0.24518645502187708,0.007629598724016398,0.503210519757932,0.34211139972304255,0.1546780805190255,0.09950155272950677
344,0.2264401480808621,0.36002757240697864,0.41353227951215915,0.377188555837562,0.16978734803153747,0.4530240961309005,0.3606241331647003,0.39854027917031065,0.24083558766498897,0.5693343809129604,0.11028047807868754,0.320385141008352,0.6144280739591804,0.23913836148054293,0.14643356456027667,0.694037180278055,0.1949972879574165,0.1109655317645285,0.09935414425829918
345,0.30152453931384743,0.6872413083070366,0.011234152379115977,0.15673082604061161,0.2784974654534895,0.5647717085058989,0.2978817913016577,0.32030160281239756,0.3818166058859447,0.6711347737392125,0.25508768923614905,0.07377753702463848,0.26767672414056565,0.5082124625405463,0.22411081331888807,0.7131927663069124,0.2289644110995067,0.0578428225935808,0.09885980984162354
346,0.3354594081272312,0.21896605432529104,0.4455745375474778,0.2503255601623518,0.5173227431796062,0.2323516966580419,0.23635669239093157,0.5692143830406122,0.1944289245684563,0.8757973510064144,0.09869550448963452,0.025507144503951053,0.796271386607639,0.17973851150884915,0.02399010188351176,0.40105375330384585,0.39900918947688013,0.19993705721927404,0.098765014725834
347,0.15589168629193137,0.6484406942064944,0.19566761950157419,0.16596966063247037,0.5133136462982449,0.3207166930692847,0.16267777539996367,0.6932000484989261,0.1441221761011101,0.4555472523870239,0.4734352464940832,0.07101750111889282,0.27367228367755736,0.4992242453824472,0.22710347093999547,0.27051279888672725,0.31534202405902706,0.4141451770542456,0.09832903027594261
348,0.30844749173799946,0.4865873551081996,0.204965153153801,0.15862458903432347,0.7177497027012575,0.12362570826441908,0.15915456490005297,0.52293740511695,0.31790802998299705,0.7609420307396119,0.2006129400258817,0.0384450292345063,0.6792987770763274,0.2797942017310841,0.04090702119258842,0.4351257660842925,0.28868313609680785,0.27619109781889967,0.09888756101107195
349,0.13163186211964753,0.8398472725501074,0.028520865330245043,0.2661753679847488,0.5436964530454955,0.19012817896975573,0.7544159561018472,0.16681674763638676,0.07876729626176594,0.18014992552837375,0.049321265832832285,0.7705288086387939,0.5916410831510371,0.34896824705400253,0.059390669794960306,0.06942562812379617,0.5364540954153352,0.3941202764608686,0.09718073246061192
350,0.2777637764751035,0.5471802095020762,0.17505601402282028,0.2438316621295015,0.3944051020552706,0.36176323581522796,0.1244873611328895,0.5267292845710081,0.3487833542961023,0.21975207301364458,0.7092348524301317,0.07101307455622378,0.5528118365514408,0.24573419699591906,0.20145396645264013,0.14249759152622363,0.4033360869617457,0.4541663215120307,0.09770332875863202
351,0.21710041766496993,0.7335112446424296,0.04938833769260048,0.37288469969712285,0.2311772794944329,0.3959380208084443,0.41233398448830166,0.26009698166422696,0.3275690338474715,0.5831971068591678,0.11033804167927701,0.3064648514615552,0.5294498274791527,0.29485998369979655,0.17569018882105067,0.5798667957186991,0.3971320332444909,0.023001171036809983,0.09947144223594157
352,0.5102006807483539,0.33644437941650396,0.15335493983514206,0.2512720345315435,0.3887351441080615,0.35999282136039507,0.20902645747641688,0.5882588238866737,0.20271471863690932,0.5927165850393942,0.2889164938511413,0.11836692110946455,0.7667945112515115,0.20918599461544057,0.024019494133047912,0.16509441597757,0.14666557863620933,0.6882400053862207,0.09769825141777722
353,0.3021964802743001,0.6775600674070043,0.02024345231869557,0.4941640220624603,0.27638366159348937,0.2294523163440502,0.3457281637170874,0.3406073726268775,0.3136644636560352,0.43310934908163395,0.0002989500272269871,0.5665917008911391,0.5922241929964648,0.2807888995681891,0.12698690743534624,0.6222511316071168,0.22417038689237748,0.15357848150050574,0.09935462468494495
354,0.09870527258330945,0.6730477825749459,0.22824694484174465,0.34494686496013427,0.467300909446389,0.18775222559347676,0.15976863202158637,0.7074250317275624,0.13280633625085123,0.494113536513871,0.17472417844114685,0.33116228504498213,0.6208931557150767,0.2446060924364928,0.13450075184843038,0.6821421954007751,0.20939962438690124,0.10845818021232358,0.09914511218221173
355,0.4013441662943369,0.5535317739580683,0.04512405974759475,0.4661470775873999,0.4618319293899965,0.07202099302260358,0.17725805572535322,0.5852381998431733,0.2375037444314735,0.6909342392380642,0.05987165934054651,0.24919410142138929,0.6848563623942678,0.2836283185366861,0.03151531906904609,0.3907541011743643,0.5197155297266075,0.08953036909902824,0.09948960213663335
