Trial,SLIM_w_group_0,RP3b_w_group_0,ItemKNN_w_group_0,SLIM_w_group_1,RP3b_w_group_1,ItemKNN_w_group_1,SLIM_w_group_2,RP3b_w_group_2,ItemKNN_w_group_2,SLIM_w_group_3,RP3b_w_group_3,ItemKNN_w_group_3,SLIM_w_group_4,RP3b_w_group_4,ItemKNN_w_group_4,SLIM_w_group_5,RP3b_w_group_5,ItemKNN_w_group_5,SLIM_w_group_6,RP3b_w_group_6,ItemKNN_w_group_6,SLIM_w_group_7,RP3b_w_group_7,ItemKNN_w_group_7,SLIM_w_group_8,RP3b_w_group_8,ItemKNN_w_group_8,SLIM_w_group_9,RP3b_w_group_9,ItemKNN_w_group_9,Accuracy_val,Accuracy_test
91,0.5501893218425277,0.32838591586857024,0.12142476228890205,0.05540614846193571,0.11201332303629151,0.8325805285017728,0.35421690346186313,0.01904178686625004,0.6267413096718869,0.1290165741928223,0.3932759255655416,0.477707500241636,0.41521447308177156,0.22574141404622572,0.3590441128720027,0.6068545240461903,0.16329470743772068,0.22985076851608907,0.44231144567054226,0.17157488191666248,0.3861136724127953,0.646292513602494,0.08415384972291015,0.26955363667459586,0.2510406174188338,0.44299779477256385,0.3059615878086023,0.5692396075100373,0.3735847129834776,0.05717567950648511,0.07885358867886201,0.09810286446020387
92,0.5855920543082281,0.30963513700682516,0.10477280868494672,0.05895296218978682,0.1314926738882761,0.809554363921937,0.36491211459668144,0.012977813340591221,0.6221100720627275,0.0822813164648167,0.40936389121002964,0.5083547923251536,0.4769921896181148,0.1969592484994786,0.32604856188240655,0.6561590541756447,0.14407256057803808,0.19976838524631732,0.45587613709110136,0.14939994306147097,0.39472391984742766,0.6453295584249131,0.08653312547661654,0.2681373160984703,0.30422158868316407,0.42353249635815665,0.27224591495867917,0.5933970442949211,0.38273775703737056,0.023865198667708275,0.07859111294996005,0.09813989360902606
93,0.5365108767922128,0.3410378699370795,0.1224512532707078,0.05325144004768319,0.18900135257590567,0.7577472073764111,0.3955936585230148,0.02508759115431869,0.5793187503226664,0.12752028647446143,0.4616531776686503,0.4108265358568883,0.46260320090364915,0.1896922955650465,0.34770450353130433,0.6277939210656559,0.15975765475719034,0.2124484241771539,0.42927046369520977,0.14188483641144942,0.4288446998933408,0.6231109316118751,0.0891407441548119,0.28774832423331287,0.30511764929299534,0.3832873185676792,0.3115950321393255,0.5757990434171628,0.355151845201398,0.06904911138143924,0.07886643786576143,0.09815679252363967
94,0.5265752320911091,0.3491655153788834,0.12425925253000746,0.014978495300903899,0.13534611284290288,0.8496753918561932,0.4305066128648336,0.001747725524767166,0.5677456616103993,0.14408959393372905,0.45350439262427494,0.4024060134419961,0.39251504350836747,0.21315539079841975,0.39432956569321287,0.6305570265654862,0.1555380255287554,0.21390494790575834,0.5285389723303503,0.11505095863166484,0.3564100690379849,0.5853703521000905,0.10138311027437842,0.3132465376255312,0.30938550122706393,0.3828847756712058,0.3077297231017303,0.6079463102278907,0.33373532202356476,0.058318367748544486,0.0787762867350841,0.09812780228547943
95,0.5398918819923053,0.3380069309467956,0.12210118706089905,0.038673191598410955,0.19734862408638693,0.7639781843152021,0.4587873377043097,0.007214705726122994,0.5339979565695673,0.12313802008096619,0.5144890515491741,0.3623729283698598,0.4492525964569727,0.1914602837446219,0.35928711979840544,0.6435370009999809,0.1578513280299497,0.19861167097006943,0.6246130540593854,0.091922244507906,0.28346470143270863,0.5726973819653118,0.1140377138852333,0.31326490414945485,0.3016910954835956,0.39097739346102156,0.30733151105538287,0.5796713589946916,0.3572069877718776,0.06312165323343091,0.07873698742491005,0.09841255885271175
96,0.549474320234049,0.34721430170145506,0.10331137806449593,0.014541521086114723,0.194620493440933,0.7908379854729523,0.4762678240796883,0.004417397076470453,0.5193147788438413,0.11114178129586248,0.5462804825179164,0.34257773618622106,0.4259714615301722,0.24547150985767366,0.3285570286121542,0.6799225029475277,0.13989355661001082,0.18018394044246144,0.5441612949878241,0.10385858474341239,0.35198012026876363,0.5129259497990555,0.11758958002076814,0.3694844701801763,0.3009693086477714,0.3790437904107848,0.3199869009414439,0.5790648676449892,0.3548676368333064,0.06606749552170448,0.0786648210572193,0.09824465176674904
97,0.5474150595184214,0.3250461528289674,0.12753878765261117,0.04392272706526456,0.19267760752477658,0.7633996654099588,0.41856142658172807,0.021728206822851585,0.5597103665954205,0.1129332934227959,0.46663818433379567,0.4204285222434085,0.4695409177349699,0.21942964107358012,0.31102944119145,0.6842355975363684,0.1341225597482699,0.18164184271536182,0.566729114259411,0.08803182346912675,0.34523906227146217,0.5341821808842823,0.08720312668803816,0.3786146924276796,0.3429029769396052,0.3569085576465033,0.30018846541389144,0.6360119880232329,0.3233924836926471,0.040595528284119956,0.07861747931217411,0.09813756545633398
98,0.5487778101390264,0.3418671136722665,0.10935507618870716,0.015571420475811153,0.1730321439223787,0.8113964356018102,0.4451583404912361,0.00020791320411485216,0.5546337463046489,0.1284940359107325,0.4826239501419118,0.38888201394735566,0.5188809752730438,0.23195031993616333,0.24916870479079278,0.6266337111107927,0.1582779726898955,0.21508831619931176,0.43884644040311027,0.08510062219870987,0.47605293739817994,0.5303992038098677,0.12670832869386103,0.3428924674962712,0.28900704529610716,0.3879036449826506,0.32308930972124217,0.4952111562134566,0.4373697044685801,0.06741913931796338,0.07847209236891951,0.09804517841300675
99,0.4965480343214113,0.35040470158205106,0.15304726409653757,0.0007732842672612539,0.23773514929689352,0.7614915664358453,0.5062582089819457,0.03340880847071979,0.46033298254733446,0.154192575764057,0.5070752122517749,0.33873221198416814,0.44318121269003147,0.18777683932325406,0.36904194798671447,0.6859741712551541,0.12785903026710893,0.18616679847773698,0.5681494747775033,0.09387316148915267,0.33797736373334397,0.6138747915082213,0.11386677268132665,0.272258435810452,0.29918887302864755,0.38406178081083514,0.3167493461605173,0.5844882530465412,0.38463975237360687,0.030871994579852072,0.07868638055599317,0.098455625051649
100,0.5365523491056267,0.3256001637564329,0.1378474871379404,0.061656416461871845,0.19596259145848108,0.7423809920796471,0.4381073197387604,0.04362317232592575,0.5182695079353139,0.09977469294415951,0.4836796283184306,0.41654567873741,0.42536877510523535,0.16011795651946156,0.4145132683753031,0.7102402818092179,0.11212427990345966,0.17763543828732248,0.441966811296305,0.14851773994779324,0.40951544875590185,0.4786212530730047,0.1529655509823571,0.3684131959446382,0.3245156824547504,0.40481561134807315,0.27066870619717653,0.6295823854299508,0.3565674866682524,0.013850127901796927,0.07867350171833488,0.0980601315572299
101,0.5520255610428059,0.3497907154860418,0.09818372347115249,0.03981117400540357,0.14003651139168669,0.8201523146029097,0.3776577469695936,0.022982070240502233,0.5993601827899043,0.133064177215267,0.445113348879129,0.421822473905604,0.4614490291186112,0.14204810705291854,0.39650286382847033,0.6039058431490231,0.18739244230214402,0.20870171454883293,0.5372177278609043,0.12299064726376462,0.3397916248753311,0.6635627476952707,0.10051783575656408,0.23591941654816528,0.25276091104572873,0.4969640371214243,0.25027505183284704,0.5938940829864758,0.3630291525525205,0.043076764461003635,0.07870869455146165,0.09835742788291575
102,0.6256776180237236,0.2845274959636416,0.08979488601263481,0.034833890210639804,0.18462045197763152,0.7805456578117287,0.35565881722503173,0.019547433541417112,0.6247937492335512,0.1361826618703428,0.42577636088202525,0.43804097724763197,0.4151320668506537,0.24535929772714618,0.3395086354222003,0.636409121342209,0.1793101536513531,0.18428072500643797,0.7695873522275689,0.06016169770093204,0.17025095007149899,0.6537306174606301,0.10285716645361055,0.24341221608575936,0.24812761956057108,0.5072929700135709,0.244579410425858,0.5812411816251362,0.36034569671939387,0.05841312165546986,0.07866270999858026,0.0984078209266117
103,0.5571326285323144,0.3270135296954375,0.115853841772248,0.025514167190263014,0.17681055037523646,0.7976752824345005,0.42346639460765023,0.017138449545515286,0.5593951558468344,0.11441964814647711,0.4967676943275802,0.3888126575259427,0.509389245682925,0.1470767701822327,0.3435339841348423,0.6301609093492743,0.12923877121853045,0.24060031943219515,0.5429078092243639,0.12387325239926024,0.33321893837637595,0.6055788495369697,0.1034414184971674,0.29097973196586285,0.31360421835298574,0.45186927038943614,0.23452651125757806,0.6544641937417631,0.3073480341496467,0.038187772108590055,0.0787196454632134,0.09838703931448513
104,0.5361532765428235,0.32541826291107584,0.13842846054610064,0.023027141067458394,0.1802504607842595,0.7967223981482822,0.39877550190036504,0.04883247938566847,0.5523920187139665,0.1075384886816283,0.5179417799838516,0.3745197313345201,0.52728234258237,0.20443599181158847,0.26828166560604166,0.6494412109250157,0.1277128791619659,0.22284590991301842,0.5382328436186915,0.13103657498442484,0.33073058139688366,0.5844013976357648,0.08844632231161498,0.3271522800526201,0.3446697766919328,0.42915376426718604,0.22617645904088113,0.6597647654397052,0.3206215430339314,0.019613691526363376,0.07856401333788586,0.09825696575742804
105,0.5516251550290309,0.3439817457822487,0.10439309918872047,0.05093880519919913,0.12482032717082368,0.8242408676299772,0.4126766832917117,0.004677031921281858,0.5826462847870065,0.11350648203975824,0.5200313368847236,0.36646218107551815,0.5497924368266125,0.17344207770212797,0.27676548547125956,0.6546345203240653,0.12129331230957467,0.22407216736636001,0.5566821472672453,0.10624324933691746,0.3370746033958372,0.5936472366264359,0.10815025206655633,0.2982025113070077,0.33594129442190196,0.43425230660311886,0.2298063989749791,0.6603541699065765,0.2672457101478095,0.07240011994561393,0.07857014316460711,0.0982751215466073
106,0.47347341892470796,0.36912900599098114,0.15739757508431093,0.025325013988756306,0.16422288078622624,0.8104521052250174,0.43396246292495644,0.03834473831824894,0.5276927987567945,0.12055402657649555,0.5107117434954297,0.36873422992807464,0.5915735705045215,0.12770774059442822,0.2807186889010503,0.6152238737098976,0.20676125883840168,0.17801486745170067,0.43971920012288035,0.12518821924739865,0.435092580629721,0.5969116419060595,0.10105739322159485,0.30203096487234576,0.24321915394696858,0.4487369680983544,0.3080438779546769,0.5896729670145264,0.36063645812982764,0.04969057485564601,0.07842132387150866,0.09810397165967764
107,0.526403979860366,0.35198006500892187,0.12161595513071215,0.014981309978070194,0.12644727684907053,0.8585714131728593,0.491607121687953,0.08331089386595579,0.4250819844460912,0.1703717784785795,0.480510040171016,0.3491181813504045,0.48794387987172094,0.20341369316939656,0.3086424269588826,0.6361694998685705,0.12205653903923146,0.2417739610921982,0.4509538732106507,0.11319539023283699,0.4358507365565123,0.5838277063354049,0.09734401269291364,0.31882828097168153,0.353145805900851,0.3399504151685093,0.30690377893063975,0.5969465175512093,0.336367083271767,0.06668639917702372,0.07852662369548859,0.09822657518652825
108,0.5584289582964458,0.34063512243282684,0.10093591927072729,0.08292748744220023,0.11551243998672915,0.8015600725710705,0.40955039699414403,0.015126640868939225,0.5753229621369168,0.09652557062133475,0.43019108384697613,0.47328334553168916,0.48221022790135587,0.16489884070786304,0.35289093139078104,0.6388033316770667,0.15104226904249266,0.21015439928044063,0.4274947054811104,0.16383872394050886,0.40866657057838074,0.5936520585648601,0.08945336269706002,0.31689457873807975,0.19496578689178407,0.6325101003579906,0.1725241127502253,0.5522883708956662,0.43797344294418933,0.009738186160144541,0.0783210612194664,0.09787013229768346
109,0.586677561997217,0.27066026816204347,0.1426621698407396,0.07237128107481758,0.14936156889729701,0.7782671500278854,0.3152217892877453,0.062171536265285335,0.6226066744469694,0.15653310066347628,0.38157822969597494,0.4618886696405488,0.3748486667696697,0.21881462566989013,0.4063367075604402,0.5713550083592464,0.1602380211407599,0.26840697049999385,0.44038309355971933,0.20087991761341595,0.3587369888268647,0.5907542408639489,0.06628072102488726,0.3429650381111638,0.2595359655917007,0.3970686483749002,0.343395386033399,0.6350688238319141,0.341709657858454,0.023221518309631907,0.07860403842372876,0.09801766841628577
110,0.5445435717059486,0.35497479205880916,0.1004816362352422,0.0357595967720972,0.1650844306969748,0.799155972530928,0.3649664759800215,0.03847233593497922,0.5965611880849991,0.07905875237266323,0.5175873496103355,0.40335389801700133,0.5016593583487448,0.13969296891990685,0.35864767273134845,0.5615446693745747,0.17339595347000578,0.26505937715541944,0.5591324059599578,0.09453057392646701,0.3463370201135751,0.5072336112061537,0.09629238106767947,0.39647400772616676,0.3370667962447964,0.3937512470428667,0.26918195671233686,0.6099404562323872,0.3454636545789129,0.04459588918869978,0.07857777943067719,0.09840633333596066
111,0.536178043454195,0.3325988261523734,0.13122313039343156,0.04260640658874271,0.1391802069056494,0.818213386505608,0.38861118557822083,0.001335538691914228,0.6100532757298649,0.13316420528822198,0.43747370860108986,0.4293620861106881,0.45899589382858647,0.13878431153719165,0.40221979463422197,0.6010233207639611,0.1950178320184916,0.20395884721754723,0.5314178149193793,0.11872523084010358,0.34985695424051705,0.6643925130575793,0.10055569497658785,0.23505179196583287,0.23280156977447714,0.5333126398869857,0.2338857903385371,0.5731768325049662,0.34918312505270566,0.07764004244232812,0.07878194754417296,0.09823056924298232
112,0.5409179179369307,0.3250030543506218,0.13407902771244753,0.04844350368046769,0.13835889400975368,0.8131976023097786,0.40185791589280306,0.019220260458333423,0.5789218236488636,0.11350079629213121,0.5053922830453429,0.381106920662526,0.37790823998119927,0.2067977922415495,0.4152939677772512,0.622414461807421,0.1781751329473833,0.1994104052451956,0.4895926865347907,0.11504562952740281,0.3953616839378064,0.6373528826268944,0.11621414660808105,0.24643297076502446,0.25369433198920666,0.5074818507996859,0.23882381721110757,0.5546185920665437,0.35983225255703266,0.08554915537642362,0.07869424562733428,0.09830851283259809
113,0.5031403637739641,0.3470931345946483,0.14976650163138752,0.058671281827553164,0.14922271164244458,0.7921060065300024,0.4465683115573352,0.0020677135152640707,0.5513639749274007,0.09017908406025522,0.5140325553776484,0.39578836056209626,0.4897924366503689,0.10921869881433836,0.4009888645352927,0.6394937448882064,0.16880958400440457,0.19169667110738897,0.6303299530129967,0.08470810211090754,0.2849619448760958,0.7382772270740724,0.08267791511643557,0.17904485780949217,0.2526300771598298,0.5185719942031943,0.22879792863697582,0.5956002084081793,0.3258653664494869,0.07853442514233384,0.07855994912207849,0.09842204277796825
114,0.5864972031582294,0.29642369310342753,0.11707910373834302,0.014910162494317909,0.2247797384187045,0.7603100990869777,0.370599817042193,0.030211789737917865,0.599188393219889,0.12040897323492376,0.4434749565223086,0.43611607024276755,0.4942751918914306,0.034375899687489435,0.47134890842108007,0.6978143239179764,0.16989748738011035,0.13228818870191342,0.5289051875338788,0.13239924512500612,0.33869556734111506,0.590987498619248,0.13823079933461804,0.270781702046134,0.2633708061919824,0.44050751514459774,0.2961216786634199,0.6087282876204163,0.33876224564264856,0.05250946673693513,0.07852727237382819,0.09806035751284747
115,0.4775076033524581,0.39768623105107936,0.12480616559646245,0.020467068783976704,0.10474766496089548,0.8747852662551279,0.3472923998757912,0.08322156695013436,0.5694860331740745,0.14826789349187658,0.45595252492510324,0.3957795815830203,0.472871218694864,0.13881441179225892,0.38831436951287723,0.5788773673568667,0.16236017444295892,0.25876245820017435,0.37872357695357206,0.12398669307677981,0.4972897299696482,0.6332490226017147,0.08829985778538163,0.2784511196129037,0.25558458756127844,0.5306845206610243,0.21373089177769714,0.5680270461452231,0.36284396360932775,0.06912899024544913,0.0786111482495727,0.09812774294483692
116,0.5527813492925998,0.2935126108267341,0.1537060398806661,5.0876375860002565e-05,0.11184441897088827,0.8881047046532516,0.3140766518241781,0.0565947637732911,0.6293285844025307,0.15699930841074453,0.3762546631980852,0.4667460283911704,0.5066152159818798,0.08143586249540329,0.41194892152271706,0.5671571070260332,0.23883392925452585,0.19400896371944093,0.3898096940779333,0.15782697842786048,0.45236332749420627,0.7226172715092184,0.06229275411309757,0.215089974377684,0.3565693723057679,0.35192193148893675,0.2915086962052954,0.5329754140828655,0.4238255014310486,0.043199084486085844,0.07855256985292727,0.0981258953427616
117,0.4522630087701522,0.41045039879808354,0.13728659243176422,0.03867298106688053,0.16130480411243683,0.8000222148206827,0.2748480070444717,0.026551826165627183,0.6986001667899011,0.12488252996559476,0.44179283478107984,0.4333246352533255,0.4766668482592965,0.1400887311399625,0.383244420600741,0.6276151111185629,0.16265576884317604,0.20972912003826094,0.5449066481765695,0.09773173818833962,0.3573616136350908,0.5920120275462418,0.0893168393148573,0.3186711331389009,0.24051638938260889,0.45220757871341755,0.3072760319039736,0.5262537647790192,0.39287185174694117,0.0808743834740396,0.07858322363173062,0.09820622107353062
118,0.5071320461557459,0.3901995423168458,0.10266841152740827,0.06694063390422095,0.22170696116259003,0.7113524049331891,0.4002723680616364,0.0803579439818208,0.5193696879565427,0.1799267104697551,0.4068551885628946,0.4132181009673504,0.4065596875748739,0.12120289862363899,0.47223741380148715,0.445274010989555,0.30972688051154496,0.2449991084989001,0.5336545150595197,0.13732646580451247,0.3290190191359679,0.6017373576416027,0.17157997549255127,0.22668266686584612,0.2787075800585605,0.40975344663866087,0.3115389733027786,0.5731249401313699,0.3538319820561736,0.07304307781245646,0.07862884162687171,0.09815806800452255
119,0.44525283920278036,0.4612754952338001,0.09347166556341963,0.10540830012302865,0.15568070569057196,0.7389109941863994,0.45855191303786313,0.015371347873004895,0.526076739089132,0.11449729319932954,0.4607579667483365,0.42474474005233404,0.35297754010246846,0.23277908089409757,0.4142433790034341,0.6697293186048512,0.1685799280230114,0.16169075337213742,0.4177350437615847,0.1516657659617793,0.430599190276636,0.6589757609564688,0.1094449616433709,0.23157927740016038,0.2835577500188874,0.46289057355409785,0.2535516764270148,0.6217794530132691,0.3505025107385469,0.0277180362481841,0.07842737635077869,0.09806823303688131
120,0.5679485228302966,0.2913053112649247,0.14074616590477862,0.07188127778818676,0.08525094143708044,0.8428677807747328,0.32341523060786687,0.05624245495185624,0.6203423144402769,0.1687299339618789,0.4986474548649343,0.33262261117318687,0.4687529335572505,0.1766415868811108,0.35460547956163874,0.6033266592443081,0.19703655770101494,0.199636783054677,0.539376668902048,0.10320456375534312,0.35741876734260875,0.6383242712709646,0.08345295045126433,0.278222778277771,0.33929269166377746,0.3339885491287062,0.3267187592075163,0.5653173984193538,0.3440650896218928,0.09061751195875327,0.07857456145395328,0.09855636043995417
121,0.5459360750732101,0.35836534562066863,0.09569857930612131,0.04092669211132408,0.13656522508764404,0.8225080828010319,0.3861368824978706,0.00042703765588119306,0.6134360798462483,0.13866385944475845,0.4422889757104614,0.41904716484478016,0.4397691612372572,0.15383349790386683,0.40639734085887597,0.6226869586090928,0.16173721712514633,0.21557582426576083,0.5421170868461987,0.12081448634356574,0.3370684268102355,0.6608853152096348,0.09989328597206153,0.23922139881830368,0.24689085461817534,0.5090534014380875,0.2440557439437373,0.6286459946115415,0.3712860854043539,6.79199841044722e-05,0.07864123142957148,0.09814432952670117
122,0.5929133160161041,0.27490428266643996,0.13218240131745596,0.04039974882189385,0.13886015554488187,0.8207400956332243,0.3784251824802837,0.03231270592286649,0.5892621115968498,0.13094745600547575,0.41836699178058784,0.45068555221393647,0.4602882817577001,0.1329579075948637,0.4067538106474363,0.5576096308325847,0.18593828574569796,0.25645208342171727,0.47108149116181397,0.14481821344394644,0.3841002953942395,0.6713321758147793,0.08190023483597227,0.24676758934924833,0.32654505899516495,0.4455446922416187,0.2279102487632162,0.5908612446321517,0.3624950210478127,0.046643734320035476,0.07880871841829364,0.09839202075068146
123,0.6020425327239323,0.2703404050565188,0.12761706221954905,0.021286225267470888,0.12456644645864433,0.8541473282738848,0.26841790905959295,0.0416964354867492,0.6898856554536578,0.10994239521897628,0.4237547015546432,0.4663029032263805,0.4132824677362076,0.1713361896595113,0.4153813426042811,0.5514094415452769,0.18106326369251902,0.26752729476220405,0.47100530585309347,0.14383948440562125,0.38515520974128525,0.6758920175449331,0.05941164640896795,0.2646963360460989,0.33694673049552415,0.44379031177187916,0.21926295773259666,0.620977040646562,0.3187245885781346,0.060298370775303346,0.07861994756566885,0.09832637062142391
124,0.609308957014648,0.27487305259256245,0.11581799039278935,0.049764135570589896,0.1052251130473744,0.8450107513820356,0.4562008814905951,0.03190455802086293,0.511894560488542,0.09242280946229753,0.3911175131603918,0.5164596773773107,0.4454671248616501,0.14964855257708923,0.4048843225612608,0.5724504350353403,0.19085980368072034,0.2366897612839393,0.4078421260404613,0.1726055188576377,0.4195523551019011,0.722780187079296,0.0695489210250992,0.20767089189560486,0.37356553025927836,0.3918837653667172,0.23455070437400435,0.5507242313537662,0.4282342722335753,0.021041496412658386,0.07862314418761229,0.09830817650399437
125,0.6263227832215351,0.23257499210866667,0.14110222466979805,0.08045337453078585,0.19243890820195939,0.7271077172672548,0.33194128897583536,0.0800524535129067,0.588006257511258,0.13430587494309443,0.39258254936537984,0.4731115756915258,0.49972533910797856,0.20846992373268924,0.2918047371593322,0.534008682897819,0.17154330167195803,0.2944480154302231,0.7440335756061439,0.07167040790101618,0.18429601649283978,0.5924695075527115,0.07973850058568295,0.32779199186160546,0.3098708625491076,0.4421948871889139,0.24793425026197857,0.634313825635324,0.30362864953000934,0.062057524834666616,0.07871539997118626,0.09839362434833876
126,0.5676656120777586,0.2926637887235792,0.1396705991986623,0.009275861557118388,0.14740828125601044,0.8433158571868712,0.4579430319878048,0.09176492032943763,0.45029204768275755,0.13200210932467937,0.5512586392137394,0.31673925146158116,0.4908444579606081,0.09388685146203873,0.41526869057735316,0.5802543473115418,0.15595790214070243,0.2637877505477559,0.5059472475745427,0.1701162259656775,0.32393652645977977,0.6913100758370184,0.046833966295827145,0.2618559578671545,0.42411437444682154,0.3327233491775485,0.24316227637562984,0.44604958435790065,0.4530040252378911,0.10094639040420826,0.07858510862337481,0.09838379997725914
127,0.5372257632971887,0.3326839867048306,0.13009024999798066,0.055576881266659814,0.13330206613113574,0.8111210526022045,0.3467236189904994,0.05348705318587823,0.5997893278236224,0.14324806352446645,0.4184868373159299,0.43826509915960365,0.43516897167020296,0.1764531732681846,0.3883778550616125,0.5189120532573135,0.15712361658654073,0.32396433015614573,0.489512444447607,0.12307838738615093,0.387409168166242,0.5794212892098076,0.1228088236021439,0.2977698871880484,0.26949560954436474,0.3944385889474103,0.336065801508225,0.6003604852147916,0.35591695573462173,0.04372255905058671,0.07873675017961619,0.09827177623449054
128,0.5021528301133908,0.36116601834079404,0.136681151545815,0.05878562276184292,0.09078233799384378,0.8504320392443132,0.2628099134161263,0.04576753893286136,0.6914225476510124,0.1581545049118453,0.4253858219127818,0.41645967317537286,0.46239106449875556,0.12559187200970448,0.4120170634915398,0.5013612408767312,0.14898421721616803,0.3496545419071008,0.4858444585012504,0.12063177472025886,0.3935237667784907,0.6123923485942979,0.13136687929285593,0.2562407721128462,0.26576412729211535,0.3781305378702386,0.35610533483764606,0.5361012277171123,0.4246538264579189,0.03924494582496882,0.07849809815025456,0.09820915769515726
129,0.48514687173457155,0.3528717421493256,0.16198138611610294,0.0419399253898885,0.16034367607907918,0.7977163985310324,0.36073254702909185,0.062132313690446625,0.5771351392804615,0.1701991239350425,0.5184360216156413,0.31136485444931633,0.4652729435673111,0.05183466034804378,0.4828923960846451,0.5821565193913641,0.11272118256812855,0.30512229804050733,0.615132629983203,0.10937156828356419,0.27549580173323285,0.7478617504948056,0.093921626482753,0.15821662302244144,0.16440664853258083,0.6290764795878412,0.20651687187957787,0.5848830760654866,0.32042936235170383,0.0946875615828094,0.07841922786813982,0.09807131962177446
130,0.5559921678034971,0.3169485423133178,0.1270592898831851,0.016556431389073575,0.07267285582351453,0.910770712787412,0.2937637865995274,0.1021856224295085,0.604050590970964,0.18715986121555714,0.3555520575972143,0.4572880811872286,0.5826704170525333,0.08012335771989926,0.33720622522756744,0.5067826225649616,0.16836832850584246,0.32484904892919586,0.5289294050568232,0.12388867806090258,0.34718191688227423,0.6423241049102741,0.08165021083627086,0.2760256842534551,0.23611114586198184,0.38819735313295595,0.37569150100506227,0.5483272129550414,0.35316314709353064,0.09850963995142793,0.07851330556454048,0.09828576328597846
131,0.5174416066493557,0.3484964997694745,0.1340618935811697,0.08134688649058797,0.14580241683536305,0.7728506966740489,0.37361745686413417,0.017501042911786082,0.6088815002240798,0.14462253100894754,0.37686453535656333,0.47851293363448905,0.4611158972574624,0.1536007094909871,0.3852833932515505,0.621962237864159,0.15388041275267283,0.22415734938316811,0.46127915512507334,0.16304195428011078,0.3756788905948159,0.634892975075007,0.09084786048944662,0.2742591644355465,0.306788853077397,0.3870546657985233,0.3061564811240797,0.5742858438445813,0.365035521662737,0.06067863449268168,0.07885798584239911,0.09828104403002673
132,0.5227089605082651,0.3280161860515669,0.14927485344016797,0.09215249999727926,0.1336092825222941,0.7742382174804266,0.4258014114265245,0.012722644721774602,0.561475943851701,0.15081908254656773,0.39524521444181904,0.4539357030116132,0.41591806154841443,0.14994699242895163,0.43413494602263397,0.5775679851974407,0.15400906305398152,0.26842295174857783,0.42927157374564107,0.16611993648127285,0.404608489773086,0.641200838802417,0.08468190943608875,0.2741172517614943,0.3226564279240058,0.3690024931162504,0.30834107895974383,0.601564368693238,0.3696936602902939,0.02874197101646814,0.07873490897471745,0.09824699290052953
133,0.5173746744555061,0.31463143672067106,0.16799388882382282,0.08260824560030663,0.11843453386488086,0.7989572205348126,0.39736417282941877,0.0015518781315450154,0.6010839490390362,0.1560649195328739,0.3475262050211841,0.4964088754459419,0.3939384636021116,0.19275800221084752,0.41330353418704097,0.5586709932036209,0.15605095628648646,0.2852780505098926,0.48349507562918537,0.14182623988369047,0.3746786844871242,0.6795170256996355,0.08064345458516683,0.23983951971519774,0.30703754360188285,0.32917829391057246,0.3637841624875447,0.6209920340488775,0.3478305496532634,0.031177416297859036,0.07854990930988535,0.09792336656937403
134,0.5549353464985289,0.3002781577236946,0.1447864957777766,0.1069977337551546,0.10855892760227676,0.7844433386425687,0.4555298865037305,0.044888966994957515,0.499581146501312,0.1474781871672478,0.3924323836437651,0.460089429188987,0.34718169647994146,0.15479775036589127,0.4980205531541672,0.572365151706693,0.14935127898331582,0.2782835693099913,0.4922450632572482,0.15228653976238388,0.35546839698036803,0.5965607505359227,0.08334150248265908,0.3200977469814182,0.2990608113662806,0.35402470249739465,0.3469144861363246,0.5880076568119482,0.3955062143328008,0.01648612885525087,0.0785194016167786,0.09804644174432928
135,0.48203582361375025,0.35056432454100755,0.16739985184524214,0.12322409687467833,0.15618807331961287,0.7205878298057088,0.3665927477894337,0.08695836326722077,0.5464488889433456,0.18338207702992715,0.3377443903136919,0.47887353265638094,0.45392928646769315,0.13277636273298493,0.4132943507993219,0.5716156761561028,0.16621836246722196,0.2621659613766752,0.41162486451327895,0.19971984004691978,0.3886552954398012,0.5863644580797563,0.05609935030411056,0.35753619161613304,0.3210434309129795,0.412338853899298,0.2666177151877226,0.5631489018542333,0.3623017618374193,0.07454933630834748,0.07874049194461152,0.09813668000114868
136,0.45829103473658644,0.35543135364944917,0.1862776116139644,0.1269653990501061,0.15082364256489902,0.7222109583849949,0.26971505248545974,0.09418520489565323,0.636099742618887,0.18898079076656996,0.31301348864305506,0.498005720590375,0.4656260203169945,0.12748672292954571,0.40688725675345966,0.5458031042727258,0.19944008376041292,0.2547568119668614,0.42589112506821586,0.22118479351959805,0.352924081412186,0.5689051586395607,0.05137859672607369,0.37971624463436554,0.3498700058433225,0.40617804507288685,0.24395194908379056,0.5616667199949646,0.3632565151851593,0.07507676481987606,0.07868665335019308,0.09828912388582627
137,0.41791367617245545,0.4234394554731739,0.15864686835437072,0.1103757971738993,0.12403659983228231,0.7655876029938185,0.3175111544183439,0.05399147846442996,0.6284973671172261,0.18497654155319537,0.3468320517863662,0.4681914066604384,0.4345585529103963,0.08664855183734617,0.47879289525225754,0.4776966957154924,0.16961114360875879,0.35269216067574877,0.4960750062079955,0.1730080511494719,0.3309169426425327,0.5806345076820295,0.05447357883794092,0.3648919134800295,0.295164624231495,0.4419884980372588,0.26284687773124626,0.5739304830329797,0.34200911344564056,0.08406040352137982,0.0786735545061988,0.09807828718537161
