best -> topk=21.0,alpha = 0.4029792567152519,beta = 0.19680626151757433,accuracy = 0.03931838484259118
topK,alpha,beta,result
21.0,0.4051871736313043,0.21786686012407896,0.0392370186265805
21.0,0.4103809873595413,0.20198303418327326,0.0390785526178875
22.0,0.4581527564157998,0.19772306866461184,0.03899209150797698
21.0,0.4077941806406505,0.18676289402614885,0.03910248220989575
21.0,0.40351016717180616,0.19552218454035206,0.03924823699861576
21.0,0.44759460902006293,0.1965503900559498,0.03905398266215256
21.0,0.40212987526042676,0.1974797779720858,0.03926895276517121
21.0,0.4752980377541478,0.1951065823794109,0.03893599964780043
21.0,0.46718794052807017,0.19259523222857905,0.03891666866780374
21.0,0.4133825373703379,0.19879330952922059,0.03914513443636039
21.0,0.4062030795488077,0.19615792675566573,0.039277517630014414
21.0,0.4042347680860448,0.21559354676569414,0.03918526923292493
22.0,0.47648230799549,0.18379909828300425,0.03878639066990092
28.0,0.40138723993473346,0.18149992061825146,0.03902085984839443
21.0,0.4627199981514313,0.1971669429940437,0.03901334758142672
21.0,0.4055300465332059,0.19412338366305593,0.03924767267808169
20.0,0.44661933724925956,0.18431656145061803,0.03886544357194929
21.0,0.40845885262307896,0.19589280031362216,0.0392347613444442
21.0,0.40000503352558664,0.19804961538948285,0.03921283689135489
21.0,0.47709846924406657,0.21165183601171084,0.038872943832097155
21.0,0.40333528456159995,0.19931558182408954,0.03922918217547627
21.0,0.4397292153760893,0.19492686856862815,0.039071944864683655
21.0,0.4070649319305469,0.1967793073998097,0.039252915656093235
21.0,0.4740375568296322,0.1959422944474359,0.038959104771510725
21.0,0.47264052598355166,0.19153892121380678,0.03891178189211513
22.0,0.4045342047307762,0.19745326579173458,0.039166366496170404
21.0,0.43751040431529525,0.20261449074351956,0.039053446357531586
20.0,0.46062335020463463,0.1947352666249955,0.038971255673222835
21.0,0.4257086154760574,0.18908809940365817,0.03911833921667557
21.0,0.4667607719147737,0.193455351898831,0.03893741245027217
21.0,0.4023031680506471,0.19851848515740775,0.03923567386275464
21.0,0.45081805455815627,0.17012589414054535,0.03878420142641071
21.0,0.4421587175484412,0.19654360179320027,0.039035892386876235
27.0,0.40579024112364925,0.21363774916761355,0.038827506023421846
21.0,0.4245932067771262,0.19523564230514087,0.03912154903985515
21.0,0.4692429564021112,0.19761814909003042,0.039013531685998123
21.0,0.4038193853672569,0.20670955752713124,0.039213233116410624
20.0,0.401438627831224,0.1907911987722673,0.039188515076564005
26.0,0.4096508676438849,0.19942868361930366,0.0390228689895866
21.0,0.4644541510237022,0.19640388566469746,0.0390133555859733
21.0,0.4072314196672049,0.17181137050403308,0.03904541379503612
21.0,0.41201043794497083,0.1941960504806407,0.039196279486748996
21.0,0.4204935905625398,0.20053365997857492,0.039082350775240866
21.0,0.414742242417517,0.2189563512537791,0.03914802807994997
21.0,0.43018212392308286,0.1956764472018005,0.03913835058313174
22.0,0.43327991099140045,0.19716676800744304,0.03903714109614308
21.0,0.40482766599150977,0.17517263903448194,0.03902469802848071
21.0,0.40286124286949654,0.21708928374204206,0.039213821450584545
21.0,0.43460597765122133,0.19845317656179623,0.03912781659982917
21.0,0.4061118987906537,0.18250568988112972,0.03907541483562715
21.0,0.4082459643974217,0.1963564084179343,0.03924573557780878
21.0,0.456801928543764,0.21055088566486824,0.03906287571340573
21.0,0.40395158372891926,0.19520606041075345,0.03925345996526081
21.0,0.40182603263746325,0.1978287879617313,0.03924957776016839
20.0,0.4052977187967195,0.18073754380471285,0.03895882461238023
22.0,0.4032340295929862,0.19706444297435385,0.03916978443756115
21.0,0.4067305618762156,0.19565280981660627,0.03922283056776305
21.0,0.44604113183352145,0.1767021300686701,0.03884496393951812
21.0,0.4013124376688334,0.1937745348127591,0.03919152478607905
21.0,0.416693143987095,0.19872950936583683,0.039133848025679124
21.0,0.4046867416135414,0.20139635831134847,0.03917166550600799
21.0,0.40943646933627675,0.17379697623663856,0.039033779186578514
21.0,0.4317141780722651,0.1968396986494821,0.03911442899567003
21.0,0.42219076926462584,0.2056110991354012,0.03918450479872623
21.0,0.40280895878063816,0.18949586266821905,0.03915537625371263
21.0,0.4000098822281045,0.1930152855746185,0.03917249797885252
21.0,0.4078257306721107,0.19464033605403958,0.039196991891394854
21.0,0.4270433371665148,0.18464813108764522,0.038918349622586106
21.0,0.4057397410028681,0.19613615651476027,0.0392798989826227
21.0,0.4677995218624358,0.1786511536220963,0.038723955206557824
20.0,0.40418310320415435,0.19975369169437146,0.039148012070856664
21.0,0.40254397612671894,0.1980176435716634,0.03926689159442622
22.0,0.4109668012782935,0.18640114274236208,0.039045469826862154
21.0,0.4058869074377605,0.19699864648798232,0.03928715910637299
21.0,0.4072508499939644,0.19557216201628608,0.03922233428587493
21.0,0.43905543370206856,0.19777650634118016,0.03905255785286087
21.0,0.40402710233846223,0.2072855110940504,0.03921582258723006
21.0,0.4506920822549689,0.20870720698884704,0.03903067342250451
21.0,0.4013298350563016,0.19473182004713738,0.03924006435655507
22.0,0.45766685540407887,0.19622957855003578,0.03901323551777456
20.0,0.4143205811137364,0.19233862373794555,0.039198184568835615
21.0,0.4161354545443171,0.1989305215916645,0.039115609666291004
21.0,0.40917853076724114,0.19711024847383005,0.0392353696899845
21.0,0.4049023469273777,0.1957589767835082,0.03926614316932074
23.0,0.40256352605937085,0.19411514644013558,0.039158806201923205
21.0,0.4358256870975376,0.18097353456475163,0.03889376365775815
21.0,0.40690253410753824,0.19792187673594638,0.03925775440450234
21.0,0.40374799322376254,0.19673940081698,0.039284693706025615
21.0,0.428772301065006,0.195319881137157,0.03917235789928732
21.0,0.4432208927978676,0.1964264730687466,0.039042832328763225
25.0,0.405667828898591,0.20410946656954732,0.03892609802367796
21.0,0.44375801922632696,0.18973439407675646,0.03894245531461915
21.0,0.4195034915134178,0.21416512617877947,0.03913668563744264
21.0,0.45852065270549835,0.19865323004835747,0.03905827309912075
21.0,0.4012246102943581,0.19475815185073378,0.039229954614221414
20.0,0.40806871152924307,0.20048265348108668,0.039111015056552505
21.0,0.42106767805750606,0.197527314512396,0.03913050212520762
21.0,0.4031166337015044,0.20665657076843869,0.03922008901055852
22.0,0.4243764543557068,0.17778379298321764,0.03898373476134483
21.0,0.4408484844314169,0.2168023876360988,0.03904959617062544
21.0,0.43706661572375,0.19586447656044434,0.03908315122989906
21.0,0.4127078693391682,0.21864199689467467,0.03917348654035551
21.0,0.4522092238418904,0.1933050128171649,0.03900548711668276
21.0,0.4485855614525794,0.19972311792791478,0.03906881108469656
21.0,0.40495577870499916,0.18727472223158573,0.03910238615533679
21.0,0.40665759519642025,0.1971262355459843,0.03927754964820074
