topK,alpha,beta,result
21.0,0.3510780635660372,0.18731120879218766,0.039130254599904664
21.0,0.3492468173383329,0.18761092701467566,0.03919981226844222
21.0,0.35107497673821,0.18693445285346566,0.03913238681999466
21.0,0.3492983860097279,0.1875387746519937,0.03919866199181472
21.0,0.3496555509411428,0.1873813876401736,0.03916601337366968
21.0,0.351207152267755,0.18644015103797687,0.03912322067836717
21.0,0.34933725125801324,0.18762554058683067,0.03920057377561722
21.0,0.3514758102270268,0.18914336611783125,0.03916537611240225
21.0,0.35000749796205194,0.18630458286602686,0.039136971894774705
21.0,0.34487718985755156,0.1868556762429297,0.03911249945892967
21.0,0.37850983296477375,0.18746161667461742,0.039060620780649716
21.0,0.34968552293199,0.18599706503084962,0.03913985359824222
21.0,0.3696169732497292,0.18766175240296423,0.03915127620586725
21.0,0.3306128731615371,0.18695824677082243,0.03908694087337716
21.0,0.3732451307615414,0.18895439641316492,0.03910109689096723
22.0,0.34936308091310875,0.1896259943333077,0.03903951100017207
21.0,0.35157316294441604,0.18754018516897225,0.039132374796197175
21.0,0.3452460780181085,0.1865835410998995,0.03911758552527218
21.0,0.34919807246214646,0.1876997648169574,0.0391858446236797
21.0,0.3668758946014728,0.1890071283870989,0.03913456713527473
21.0,0.3488045165814094,0.18767498358772974,0.03918788866925471
21.0,0.3429693517599074,0.18575921253673922,0.039135472928019735
21.0,0.34501363594352163,0.18687287455862314,0.03911704044645216
21.0,0.34876896542112995,0.187704843362379,0.03918867422402471
21.0,0.34881966767586714,0.18910973351514623,0.039141180223899695
21.0,0.3515410035349734,0.18632727665755622,0.03911648735176718
21.0,0.34452459539438574,0.18776021270411095,0.03912885583146218
21.0,0.3487432809070836,0.18686615585584504,0.039122338933217156
21.0,0.33195899928145794,0.1888445718816665,0.039127693531037185
21.0,0.3927445361027721,0.18958413432092325,0.038940398837379576
21.0,0.3458937098442987,0.1877504175728379,0.039116190764762165
21.0,0.3516806392861263,0.18700621020914993,0.039129404918214664
21.0,0.3489121331785397,0.18775830688198553,0.0391854197828347
21.0,0.4036351413107587,0.1887260662558842,0.03895469112467458
22.0,0.3426735660309705,0.19054400300452215,0.03903106628639464
21.0,0.3456288454233766,0.1878101759662349,0.039125497184027185
21.0,0.34871937282150284,0.18622924899204554,0.0391285552365247
21.0,0.34877706758933347,0.1888861420675138,0.03916253448825971
21.0,0.35204169102164246,0.18783686727330848,0.039155688939549724
21.0,0.3458058732650044,0.1897517499851535,0.03910140550176966
21.0,0.3425650323989072,0.1868662837539013,0.03911457556796469
21.0,0.348654352693118,0.18634859045481392,0.03913809411587469
21.0,0.351550015679193,0.18763578992725982,0.039146214187119686
21.0,0.3462229366055151,0.1857086434186641,0.03913810213173975
21.0,0.3735424954512043,0.18872969667308595,0.03907565854338971
22.0,0.3758795257453217,0.1895259319860543,0.03896119199118952
21.0,0.35146484345165696,0.18696251966316974,0.039138671258154664
21.0,0.3436722744353105,0.18760013055602015,0.03913424650067469
21.0,0.3487907379973562,0.18783552982740379,0.039192165133232204
