best -> topk = 48,alpha = 0.30190506275582196,normalize_similarity = True, accuracy = 0.03896218506271113
topK,alpha,normalize_similarity,result
41,0.22106460817801538,True,0.038606024943081865
69,0.4997824072300552,True,0.037829979190032184
49,0.6045562654305894,True,0.03757756807362634
23,0.28303335193271334,True,0.038200663768995266
80,0.93358040174623,True,0.03429434231996676
52,1.2752249568692442,False,0.005440543177074065
119,0.18788224170810786,True,0.03678143837473705
19,0.25121684861404125,True,0.03753117484063651
36,0.3570373312249378,True,0.03853354303748567
688,0.29928571846661567,True,0.0283727150350016
88,1.5970179603162884,True,0.020694257924875583
63,0.9505354144044704,True,0.03401559784936946
39,1.1727864999110391,True,0.029334546312207426
5,0.08675834923497874,True,0.02552617370948511
62,1.1217117003115225,True,0.030859209413743198
100,0.554254848267217,True,0.037150855422866357
37,0.24112644210454523,True,0.038612141982707404
427,1.3557311385694224,True,0.025698730383355895
72,0.33310155369528044,True,0.038075182227613705
140,0.19464955390586092,True,0.03625693331343827
52,0.2760768730334114,True,0.038756159156948036
91,0.37580565781565733,True,0.03757099777139233
905,0.2980263279547388,True,0.027092893965430232
56,0.7554733310984632,True,0.03637435239603478
78,0.2642690164222076,True,0.037751805429203984
489,0.911800665857596,False,0.03065667724012026
55,0.43322917624482216,True,0.038319137790228906
119,0.332455737254913,True,0.0370066858240317
44,0.5334589172385834,True,0.038202978216119295
76,1.087033374777251,True,0.03198639329716884
27,1.6494506987410016,True,0.01800123223250683
101,1.4382006822856754,True,0.024299978018769108
60,0.2887774862529066,True,0.03829018513972565
22,0.13057289392255805,True,0.03756127067559435
46,0.39006320664901784,True,0.03851142943784254
86,0.2436901323638954,True,0.037485996993224704
68,0.2164003433573331,True,0.038151928010666976
5,1.7957675469876548,True,0.010210013012246855
36,1.701891550942642,True,0.01765064363290379
52,0.3200488783852062,True,0.038662999651830565
538,0.35774644857091814,True,0.029871987408124242
21,0.2675475815419644,True,0.03791410553237147
74,0.8525249349306512,True,0.0354854041417777
40,1.1662207792886776,True,0.02953472392697116
60,1.5597225570914228,False,0.003521798321404121
98,0.48112915437799997,True,0.03725037263802086
22,0.16248157883740538,True,0.037730052835178114
49,0.5846417561173312,True,0.037792859790232114
78,0.29947250592008856,True,0.03784119443120788
37,0.21969758401667233,True,0.03857284852685679
58,0.2624274005295426,True,0.038478501714376064
23,0.34937855750689595,True,0.03811755225355793
5,0.41379955526629386,True,0.02623795244031769
83,1.3940510509992694,True,0.02524771403220814
64,0.1890699394857163,True,0.038165758536981044
36,0.6785508839796236,True,0.03697692291647652
111,0.10274829603535429,True,0.03708705770795161
369,0.3186619263211481,True,0.03199031622487627
43,1.3401770549054137,True,0.025682043901492025
68,1.9067198976817552,True,0.01478630473045711
93,0.2462057160505697,True,0.037429274988408125
22,0.03143433651033556,True,0.03678449488896314
50,0.9761954777480059,True,0.033642185672409314
67,0.28924121569701333,False,0.02325426909198265
35,0.3850809809055907,True,0.03844821334308902
53,0.2085658543465605,True,0.038639285593950974
19,0.27391755327533385,True,0.0376343261790047
82,0.3403329030608199,True,0.03769947164822364
40,0.2358530879828895,True,0.03870883132052686
64,0.1407533409972686,True,0.03831983974559575
102,0.3136113323510996,True,0.037225591607983485
160,1.1460494926128688,True,0.03067401754326875
22,0.16632767651655586,True,0.037748676713854554
44,0.6207215836599069,True,0.03751119518530865
5,0.4673940294495923,True,0.025997418408719233
74,0.2803665437535107,True,0.03793090833826754
57,0.24389929418759254,True,0.038633280867184136
86,0.36073778164643067,True,0.03760139444436451
33,0.842798472695754,True,0.035314620406605074
53,0.1914075773307037,True,0.03858108747727715
121,0.30649158077643907,True,0.03691311717921477
22,0.3904686279029409,True,0.03796031024020559
70,0.2155293907668142,False,0.022248940649072128
40,1.1221910381585418,True,0.030437185824833894
87,0.4373304748902863,True,0.03763850983299123
50,0.2693607013819285,True,0.03879346708190377
57,0.3350605268126487,True,0.03834990750233899
107,0.2763852106460115,True,0.03716054641810253
75,0.3091644818838666,True,0.03796277711192342
32,0.9711308563667119,True,0.03306684700902859
50,0.26173566908279494,True,0.03877136150460768
19,0.6716325729944008,True,0.03571658812788935
55,1.021474170356164,True,0.03299900603120075
86,0.2685613787751544,True,0.03746594112559985
37,0.24328510746305435,True,0.03858631804755364
67,0.5894411447451176,True,0.03755947768102864
52,1.1805039396866865,True,0.029640089433125058
134,1.7899294758911026,True,0.01710663624592668
24,1.9717522546843294,True,0.012630495508287803
93,1.2777370780513495,True,0.028029450838255164
64,0.19142036741726692,True,0.03818871849423801
7,1.7129236064824045,True,0.012439748162481341
40,0.5271034976900917,False,0.027830408385598984
74,0.9247924508093017,True,0.03456301072266931
605,1.2018780832071994,True,0.0282347707774779
48,0.7881323613923988,True,0.03633185802371129
5,0.24624432384480216,True,0.02628913100332284
33,0.062432185175882504,True,0.03834252694305304
105,0.1535235896627905,True,0.03697193301661145
70,0.2896059541229109,True,0.038103521168567564
52,0.8192073187809141,True,0.0359626776348199
24,1.537928354871728,True,0.019836673036410263
715,1.021833041460373,True,0.0296255128285354
79,1.501620222233948,True,0.02270448962630308
37,0.21820115167919296,True,0.03857828366698312
54,0.7181670224625843,True,0.036741759846228045
21,0.3570438411549566,True,0.03769628276527135
90,0.10986594384407461,True,0.03735035916047779
62,0.275776937593881,True,0.038269323026222296
38,0.31538182364517064,True,0.03848907917896133
239,0.22346226438530709,True,0.034202935697679904
70,0.8816113552736097,False,0.029104152527280137
21,1.4906490580483212,True,0.020622209226020018
50,0.01896890340813054,True,0.03824114854338301
88,0.17510950823840224,True,0.03734702587527857
106,1.5971175332240042,True,0.02077605377539677
37,0.2551150308554848,True,0.0386174527764545
6,0.31132100164156984,True,0.027887403150215363
56,0.36863451134070924,True,0.038406493127255754
74,0.0038164661472603056,True,0.03767151376875478
37,1.2643809551907788,True,0.027392324057895708
970,0.2627687367876524,True,0.02655994538386139
56,1.9446576449372224,True,0.013983520494689972
122,1.0530299140795418,True,0.0325959913936263
20,0.20116115323470657,True,0.03755371763584692
90,0.3338547605427208,True,0.03744782666596095
44,0.4024017739284385,True,0.03847851775907009
70,0.7458428164642382,True,0.03644671797759872
30,0.2933077262277049,True,0.038792729025975164
19,0.2926822893140298,True,0.03757998681126186
21,1.8519195166797433,False,0.002459796007759224
34,1.4445693069216157,True,0.022752499362223396
54,1.65970109489205,True,0.019213870156708612
8,1.996164015783919,True,0.009954918420752815
34,1.5670170057620794,True,0.020192030921334456
70,0.34732650889145705,True,0.03811230162741373
48,0.30190506275582196,True,0.03896218506271113
452,0.37305520193222963,True,0.03090656532837893
93,1.097221716933209,True,0.031652840151526286
60,0.3163025061557434,True,0.038298432112493
5,0.47127819628301854,True,0.026029371417019168
32,0.40245342294989744,True,0.03858667504199753
75,0.29407067507781376,True,0.03793506792521293
50,0.3385811445299592,True,0.03869793296205956
108,0.27956560103730693,True,0.037105376737440104
28,0.25758821014147526,True,0.03878490322642792
22,0.3276893171239497,True,0.03804890904102511
22,0.3680325457951111,True,0.0379111252304424
5,1.3353478186808942,True,0.015559165611728003
34,0.26483894261278323,True,0.038642987907114484
757,0.2964745513293305,True,0.027881117641301807
46,1.2300456165474896,False,0.00585015619509708
32,1.226344356776524,True,0.027679026696766536
62,0.24488823487287414,True,0.03828038584280415
44,0.4429139732495855,True,0.03844341196837957
80,1.830945630989133,True,0.016048215910239534
21,1.6275679620212897,True,0.017896689016925538
61,0.653656260812014,True,0.03715528375843795
194,0.9512936558215199,True,0.03400391731206477
42,1.2195907323901753,True,0.028485132184212437
20,0.587422499701014,True,0.03665837155981739
81,1.4802686583066489,True,0.023157996916209893
50,0.35085530647209484,True,0.03861009628420974
31,0.40202594958493554,True,0.03851076759421092
63,1.4560892720305887,True,0.02359369058449222
96,0.7696510953152298,True,0.03599472691128448
49,1.47475771754688,True,0.02293866594786441
5,0.3072809558716902,True,0.026043398490836037
73,0.5409206514284869,True,0.03760707827724956
30,0.23223407409795394,True,0.03868168369810985
56,1.3692883571600276,True,0.025403243274465463
35,1.1338553648368328,False,0.007094065228099385
842,0.27637738423467706,True,0.027397510505263546
81,0.32565656672731524,True,0.0376630341479228
404,1.3060506929945555,True,0.026866615644539498
659,0.5132318636252788,True,0.02948083381066322
62,0.24702871055790027,True,0.038282836669827916
19,0.2911873149459643,True,0.03757782879990543
6,1.567186428943171,True,0.013127295394049573
41,0.37733041177032334,True,0.03863848737041947
92,0.21167526047582258,True,0.03738673248200234
133,0.09280210885413404,True,0.036327397598751414
64,0.847096446223439,True,0.03553055792214827
36,0.15829581425691044,True,0.03861790202788933
518,0.33210419926687773,True,0.029939768218349233
51,0.26530464383886265,True,0.038728979445142815
113,0.29882120683692426,True,0.03705381310177661
5,1.926472119249261,True,0.009334032881996046
72,0.8121252529698708,False,0.03311819003014822
31,0.4269190427373488,True,0.03847015847344406
51,0.8860023424081802,True,0.035207955280229034
81,0.199527566066546,True,0.037561146329215034
34,0.35716780678734406,True,0.03852423711490778
796,0.23415694401790665,True,0.027453686990480765
59,0.27514071251349986,True,0.038329891746449345
21,0.324989116441145,True,0.037826637882485845
47,1.3990231004113085,True,0.024619488045900667
99,0.1322228792098703,True,0.03709066776412417
896,0.48409082644869783,True,0.028008596747098897
74,0.9949632067013645,True,0.033560245419641185
21,0.24133774048234788,True,0.037769001330105634
5,0.40132249194015235,True,0.026066992213509877
48,0.1916124747002864,True,0.03863612880038685
348,1.1962363865975414,True,0.029433682465877232
68,1.761203240539447,True,0.017339958187527173
32,0.29389942059961727,True,0.03871312327619869
267,0.34103944696715505,True,0.03392781732794902
90,0.25323763305795405,True,0.037432752675854254
56,0.3057213058714901,False,0.023532383808336558
36,0.3705290398981929,True,0.03845745107571694
22,0.1687485131404844,True,0.0377709627939593
72,0.22120560140783432,True,0.037936748606919896
107,0.2692289734730774,True,0.03721352599802029
47,0.4311739804967043,True,0.03835628125707017
85,0.3324875715134682,True,0.03762391317253377
64,0.22018436334440245,True,0.03825964807568
24,0.29326094868400243,True,0.03837837480084552
46,1.0380670741618063,True,0.03246975174044847
61,1.8509697638756406,True,0.01548656337092603
20,0.0904127090328318,True,0.03675367704277073
41,1.8698865667081876,True,0.014772329801896087
81,0.38332827086364724,True,0.03785257011932484
52,0.9504159584209128,True,0.03418247069035544
6,0.2643629374069811,True,0.02797248014067994
34,0.059554847865706334,True,0.038326710885844065
121,0.13213182024994166,True,0.03673255019181468
98,0.6733818871758535,False,0.029225626906310347
64,0.32470348000480165,True,0.03815871491627115
33,0.17519893370608888,True,0.03854614614470109
72,0.2368090208860703,True,0.03799567675717524
50,1.7383120947739468,True,0.017457874655640724
24,0.5282523810450095,True,0.037776313699441524
84,0.3609672398113058,True,0.03765152609107959
48,0.742235116267696,True,0.03681516432173507
24,1.494048899515759,True,0.02071015420555502
64,1.6827016063110904,True,0.018954126615099036
40,1.8817420292563092,True,0.014564607169731939
5,0.28814955858936875,True,0.026100224786164288
87,0.45727361527663435,True,0.03770007332425246
62,0.2042965726900568,True,0.038295608246331464
36,1.3170856634179153,True,0.02589145122653667
99,0.2663909523521321,True,0.037296637513457825
20,1.3753921306318548,True,0.022748399942880887
71,1.9491743177817722,True,0.014208378860152792
50,0.32157387120212216,True,0.03875186319010272
45,0.407984055281843,True,0.038537566244531224
61,0.3363722171818902,False,0.02385860452877544
20,0.3640829035146627,True,0.03765324287334831
81,0.6468486412204468,True,0.036892997132813486
44,0.31809238464654593,True,0.03879749831129639
5,0.3844389512034868,True,0.026065752760890674
35,1.6542836112184194,True,0.018485629569729385
50,1.1550991848429188,True,0.030111426389350382
35,1.0720112363610186,True,0.03126788381716134
20,1.6955431291894096,True,0.016672643315218845
57,0.32826817250521373,True,0.03834780163623837
5,0.31505077702048534,True,0.026018184254058066
110,0.42619607516263824,True,0.0372474244254798
76,0.5830926820611179,True,0.03737486743071539
145,0.9165703991574554,True,0.03432244460168277
44,0.35254577212406896,True,0.038495067861034085
31,1.2687571382298777,True,0.026546957203987493
62,0.2966060504817781,True,0.03827801925042438
89,0.3816971468933349,True,0.03758321580594938
51,1.4295404348222305,True,0.024074293351560125
21,1.6104460457042395,True,0.018147692211424135
71,0.5025456501624348,True,0.037934069143005185
39,1.738931980462278,False,0.002844503649365691
55,0.7307113127669213,True,0.03655449018786774
27,0.2993045966830859,True,0.0387239654782366
96,0.3442757124407221,True,0.03743584127946836
65,0.8976094803419694,True,0.0350282186057484
5,0.27261011853365524,True,0.026259604755005512
43,0.3147099806002119,True,0.03877429768362798
25,0.8174952141297398,True,0.03512395729544261
39,0.46318049107266396,True,0.038438361900911606
77,0.6377108909108207,True,0.037007488058736805
35,1.002758834758375,True,0.032588867549446045
48,0.260304099950909,True,0.03883641070566213
27,0.006600146209198021,True,0.03733858235500851
17,0.24781721918417188,True,0.03683172244604613
71,0.414097180110263,True,0.038051973577598146
48,0.31770731456505596,True,0.03885352237191963
122,0.5701611085207574,True,0.03676952117819435
86,1.8144529467514634,True,0.01643797361931392
62,0.3659011663283841,False,0.024194263540518544
46,0.7907350043401706,True,0.03625181505602044
24,0.6198821879468569,True,0.03732737914735319
98,1.783196889510013,True,0.017143133913830363
5,1.189320880682271,True,0.01740526811486077
57,1.9622093274429877,True,0.013810494513516798
76,0.3170654043310295,True,0.03792463486287443
40,0.3981713352217713,True,0.03862998368254652
48,0.34830736752977987,True,0.03865893232187623
24,0.30394646614751875,True,0.03829451319595894
65,0.24530758325978694,True,0.03823458225232247
83,0.3570958512412178,True,0.037722263136192535
5,0.288102643651601,True,0.026094637221444002
40,0.6977331077951354,True,0.037094690971169755
109,0.22476990431446392,True,0.03715279683085229
59,0.4539513158412558,True,0.03821238842920872
26,0.3186977146393293,True,0.03847272963567359
74,0.38666293621025033,True,0.03798546832055415
48,1.8050525228574843,True,0.016142514588638076
36,1.2600306298526616,True,0.027339139908128127
86,0.25815013194662867,True,0.03748384700421535
60,0.31219350032264265,False,0.023580626192321343
22,0.2548053097923928,True,0.038078318965310234
45,0.18521629905235806,True,0.03858538745529587
5,0.04051397198973117,True,0.02518715333432803
68,1.997162432443351,True,0.013463584160036136
101,0.8585754374074747,True,0.03511611946237471
34,1.9143918355408456,True,0.014064325585350508
53,1.5333839062650696,True,0.021788265392076178
26,1.7729080396296308,True,0.015945766527238215
83,1.4168703353645256,True,0.02465976423926492
63,0.345987947472711,True,0.03814020335045342
39,0.6899480477779256,True,0.0371018188265236
590,0.4211543043190671,True,0.029600860156050963
24,0.2780916164861978,True,0.03843769203493286
54,0.2185114555619222,True,0.03859342183586649
76,0.30244753408737357,True,0.03791436224747698
123,0.37132586605664347,True,0.0369308987114509
5,1.221296219120552,False,0.0034669655793177667
310,0.9360517634449661,True,0.03321279756890824
41,0.12367843651248955,True,0.03853194257924915
561,1.644824801954477,True,0.01932119311554265
102,0.2579314998143747,True,0.037257801331389014
61,0.4901735162784395,True,0.03811374564988273
480,0.32243358985182635,True,0.030323180250907127
26,0.20929237412774937,True,0.0385364230600765
84,1.4530730934232001,True,0.0238266515204755
47,0.27894915715318336,True,0.03896073301789509
40,0.7776899887433049,True,0.036395146319588234
20,0.002171800348935937,True,0.0360154967677967
68,0.5622849494428737,True,0.03760208035503744
49,0.17720833471352826,True,0.03863002780545539
21,1.0883405376833541,True,0.02945922160771054
51,0.23116681821949414,True,0.038664824735784475
74,0.27722834575533895,True,0.03792353981250217
39,0.3321812468627432,True,0.03865453607569288
5,0.15600611475280288,True,0.026084761712225474
219,0.2669989283204972,True,0.03482388942638655
86,0.8892307203751689,False,0.029183276936233685
385,0.22479714363905806,True,0.03145718714049884
63,0.4001983717826173,True,0.03815647668144423
35,1.3320389446291832,True,0.02544996141251074
100,0.2914514743984346,True,0.03737272546405298
22,0.34156811685309846,True,0.03800564853455838
55,0.05985684115695597,True,0.03828703235733508
40,1.3631830229798925,True,0.02520270866525796
71,1.0843020979356675,True,0.0319171203303926
775,1.706455518272821,True,0.018166420380612183
21,0.9750905101417138,True,0.03174242971220655
54,1.048526343801296,True,0.03250338944162887
78,0.20281214170744485,True,0.03773274032143979
36,0.2544919938271515,True,0.03858321339924536
57,0.3642966861294793,True,0.03836622495623857
91,0.2993382087660772,True,0.0374637550360286
19,0.24176335436478866,True,0.03750446844730725
42,0.31755545495527715,True,0.03867194857996481
